"game_id","pfr_game_id","season","week","game_type","team","opponent","pfr_player_name","pfr_player_id","def_ints","def_targets","def_completions_allowed","def_completion_pct","def_yards_allowed","def_yards_allowed_per_cmp","def_yards_allowed_per_tgt","def_receiving_td_allowed","def_passer_rating_allowed","def_adot","def_air_yards_completed","def_yards_after_catch","def_times_blitzed","def_times_hurried","def_times_hitqb","def_sacks","def_pressures","def_tackles_combined","def_missed_tackles","def_missed_tackle_pct"
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","BUF","MIA","Shaq Thompson","ThomSh01",0,2,2,1,-2,-1,-1,0,79.2,-2.5,-5,3,2,0,0,0,0,6,1,0.143
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","BUF","MIA","Terrel Bernard","BernTe00",1,2,1,0.5,13,13,6.5,0,31.2,9,6,7,0,0,0,0,0,7,1,0.125
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","BUF","MIA","Taylor Rapp","RappTa00",0,1,1,1,4,4,4,0,83.3,-3,-3,7,0,0,0,0,0,3,1,0.25
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","BUF","MIA","Joey Bosa","BosaJo00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,0,5,1,0,0
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","BUF","MIA","Gregory Rousseau","RousGr00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,4,1,0,0
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","BUF","MIA","DaQuan Jones","JoneDa04",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,3,1,0,0
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","BUF","MIA","A.J. Epenesa","EpenAJ00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,2,0,0
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","BUF","MIA","Deone Walker","WalkDe04",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,1,0.333
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","BUF","MIA","Zion Logue","LoguZi00",0,1,0,0,NA,NA,0,NA,39.6,5,NA,NA,0,0,0,0,0,0,0,NA
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","BUF","MIA","Dorian Williams","WillDo04",0,1,0,0,NA,NA,0,NA,39.6,4,NA,NA,2,0,0,0,0,6,1,0.143
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","MIA","BUF","Tyrel Dodson","DodsTy01",0,6,5,0.833,43,8.6,7.2,1,136.1,5.2,25,18,2,0,0,1,1,11,1,0.083
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","MIA","BUF","Ashtyn Davis","DaviAs00",0,4,3,0.75,30,10,7.5,0,95.8,4,-2,32,2,0,0,0,0,4,1,0.2
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","MIA","BUF","Rasul Douglas","DougRa00",0,4,3,0.75,18,6,4.5,0,83.3,3,5,13,0,0,0,0,0,7,0,0
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","MIA","BUF","Jack Jones","JoneJa10",0,3,2,0.667,20,10,6.7,1,125,3.7,5,15,0,0,0,0,0,3,1,0.25
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","MIA","BUF","Jason Marshall","MarsJa00",0,2,2,1,26,13,13,0,118.7,2.5,5,21,0,0,0,0,0,1,0,0
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","MIA","BUF","Dante Trader","TradDa00",0,2,2,1,11,5.5,5.5,0,89.6,1.5,3,8,0,0,0,0,0,3,0,0
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","MIA","BUF","Jordyn Brooks","BrooJo01",0,3,2,0.667,13,6.5,4.3,0,75.7,2,4,9,4,0,0,0,0,4,2,0.333
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","MIA","BUF","Bradley Chubb","ChubBr00",0,1,1,1,30,30,30,0,118.7,7,7,23,2,0,0,1,1,3,2,0.4
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","MIA","BUF","Cornell Armstrong","ArmsCo00",0,1,1,1,7,7,7,0,95.8,6,6,1,1,0,0,0,0,1,0,0
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","MIA","BUF","Jaelan Phillips","PhilJa02",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0,0,2,3,1,0.25
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","MIA","BUF","Matt Judon","JudoMa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,NA
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","MIA","BUF","Chop Robinson","RobiCh00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,1,0,0,NA
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","MIA","BUF","Willie Gay Jr.","GayJWi00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,NA
"2025_03_MIA_BUF","202509180buf",2025,3,"REG","MIA","BUF","Matthew Butler","ButlMa02",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0.5
"2025_03_ATL_CAR","202509210car",2025,3,"REG","CAR","ATL","Chau Smith-Wade","SmitCh05",1,7,6,0.857,48,8,6.9,0,55.7,2.7,24,24,0,0,0,0,0,5,0,0
"2025_03_ATL_CAR","202509210car",2025,3,"REG","CAR","ATL","Michael Jackson","JackMi01",1,8,5,0.625,41,8.2,5.1,0,35.9,6.5,18,23,0,0,0,0,0,6,0,0
"2025_03_ATL_CAR","202509210car",2025,3,"REG","CAR","ATL","Tre'von Moehrig","MoehTr00",0,4,3,0.75,7,2.3,1.8,0,77.1,3.5,7,0,4,0,1,0,1,6,0,0
"2025_03_ATL_CAR","202509210car",2025,3,"REG","CAR","ATL","Jaycee Horn","HornJa00",0,11,3,0.273,42,14,3.8,0,43,10,22,20,0,0,0,0,0,3,1,0.25
"2025_03_ATL_CAR","202509210car",2025,3,"REG","CAR","ATL","Christian Rozeboom","RozeCh00",0,5,3,0.6,52,17.3,10.4,0,95.4,6,13,39,2,0,0,0,0,9,1,0.1
"2025_03_ATL_CAR","202509210car",2025,3,"REG","CAR","ATL","Trevin Wallace","WallTr00",0,2,2,1,2,1,1,0,79.2,0,0,2,2,0,0,0,0,4,0,0
"2025_03_ATL_CAR","202509210car",2025,3,"REG","CAR","ATL","Lathan Ransom","RansLa00",0,1,1,1,9,9,9,0,104.2,6,6,3,0,0,0,0,0,5,0,0
"2025_03_ATL_CAR","202509210car",2025,3,"REG","CAR","ATL","Derrick Brown","BrowDe05",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,2,0,0
"2025_03_ATL_CAR","202509210car",2025,3,"REG","CAR","ATL","A'Shawn Robinson","RobiAS00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0
"2025_03_ATL_CAR","202509210car",2025,3,"REG","CAR","ATL","Nick Scott","ScotNi01",0,4,0,0,NA,NA,0,NA,39.6,20.8,NA,NA,0,0,0,0,0,3,0,0
"2025_03_ATL_CAR","202509210car",2025,3,"REG","CAR","ATL","Nic Scourton","ScouNi00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0
"2025_03_ATL_CAR","202509210car",2025,3,"REG","CAR","ATL","Princely Umanmielen","UmanPr00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA
"2025_03_ATL_CAR","202509210car",2025,3,"REG","ATL","CAR","Billy Bowman","BowmBi01",0,4,4,1,38,9.5,9.5,0,106.2,4.5,18,20,0,0,0,0,0,4,1,0.2
"2025_03_ATL_CAR","202509210car",2025,3,"REG","ATL","CAR","Kaden Elliss","ElliKa00",0,3,3,1,16,5.3,5.3,0,88.9,-2.3,-7,23,5,1,0,1,2,9,1,0.1
"2025_03_ATL_CAR","202509210car",2025,3,"REG","ATL","CAR","Jessie Bates III","BateJe00",0,3,3,1,29,9.7,9.7,0,106.9,6,18,11,1,0,1,0,1,7,0,0
"2025_03_ATL_CAR","202509210car",2025,3,"REG","ATL","CAR","Mike Hughes","HughMi00",0,8,3,0.375,13,4.3,1.6,0,45.8,4.6,2,11,0,0,0,0,0,3,1,0.25
"2025_03_ATL_CAR","202509210car",2025,3,"REG","ATL","CAR","Xavier Watts","WattXa00",0,3,2,0.667,16,8,5.3,0,79.9,8.7,7,9,0,0,0,0,0,9,0,0
"2025_03_ATL_CAR","202509210car",2025,3,"REG","ATL","CAR","DeAundre Alford","AlfoDe00",0,3,1,0.333,9,9,3,0,42.4,13.7,7,2,1,0,0,0,0,3,0,0
"2025_03_ATL_CAR","202509210car",2025,3,"REG","ATL","CAR","Leonard Floyd","FloyLe00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,NA
"2025_03_ATL_CAR","202509210car",2025,3,"REG","ATL","CAR","Zach Harrison","HarrZa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,3,0,0
"2025_03_ATL_CAR","202509210car",2025,3,"REG","ATL","CAR","Divine Deablo","DeabDi00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,3,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","CLE","GB","Myles Harden","HardMy00",0,5,4,0.8,42,10.5,8.4,0,101.7,-0.8,-8,50,0,0,0,0,0,2,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","CLE","GB","Grant Delpit","DelpGr00",1,7,4,0.571,57,14.3,8.1,0,44,3.7,26,31,2,0,0,0,0,9,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","CLE","GB","Carson Schwesinger","SchwCa00",0,3,3,1,22,7.3,7.3,1,136.8,1.7,5,17,7,0,0,1,1,10,1,0.091
"2025_03_GB_CLE","202509210cle",2025,3,"REG","CLE","GB","Greg Newsome II","NewsGr00",0,3,3,1,20,6.7,6.7,0,94.4,4.3,13,7,0,0,0,0,0,4,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","CLE","GB","Joe Tryon-Shoyinka","TryoJo00",0,1,1,1,7,7,7,0,95.8,-4,-4,11,0,1,0,0,1,4,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","CLE","GB","Rayshawn Jenkins","JenkRa00",0,1,1,1,6,6,6,0,91.7,4,4,2,0,0,0,0,0,3,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","CLE","GB","Ronnie Hickman","HickRo00",0,2,1,0.5,7,7,3.5,0,58.3,-3,-2,9,0,0,0,0,0,4,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","CLE","GB","Denzel Ward","WardDe02",0,2,1,0.5,16,16,8,0,77.1,6,5,11,0,0,0,0,0,5,1,0.167
"2025_03_GB_CLE","202509210cle",2025,3,"REG","CLE","GB","Mohamoud Diabate","DiabMo00",0,1,1,1,9,9,9,0,104.2,2,2,7,0,0,0,0,0,2,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","CLE","GB","Maliek Collins","CollMa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.5,2,5,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","CLE","GB","Alex Wright","WrigAl01",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","CLE","GB","Adin Huntington","HuntAd00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,1,4,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","CLE","GB","Mason Graham","GrahMa00",0,1,0,0,NA,NA,0,NA,39.6,-1,NA,NA,0,0,0,0.5,1,3,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","CLE","GB","Myles Garrett","GarrMy00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,1,6,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","CLE","GB","Isaiah McGuire","McGuIs00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0.5
"2025_03_GB_CLE","202509210cle",2025,3,"REG","CLE","GB","Devin Bush Jr.","BushDe01",0,1,0,0,NA,NA,0,NA,39.6,0,NA,NA,1,0,0,0,0,7,1,0.125
"2025_03_GB_CLE","202509210cle",2025,3,"REG","GB","CLE","Quay Walker","WalkQu00",0,5,4,0.8,29,7.3,5.8,0,90.8,4.2,15,14,2,0,2,0,2,14,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","GB","CLE","Edgerrin Cooper","CoopEd00",0,5,4,0.8,19,4.8,3.8,0,82.5,1.2,2,17,6,0,0,0,0,4,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","GB","CLE","Keisean Nixon","NixoKe00",0,3,3,1,23,7.7,7.7,0,98.6,7,21,2,0,0,0,0,0,4,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","GB","CLE","Nate Hobbs","HobbNa00",0,6,3,0.5,13,4.3,2.2,0,56.2,9.8,6,7,0,0,0,0,0,2,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","GB","CLE","Evan Williams","WillEv00",0,4,3,0.75,24,8,6,0,89.6,11,13,11,0,0,0,0,0,6,1,0.143
"2025_03_GB_CLE","202509210cle",2025,3,"REG","GB","CLE","Javon Bullard","BullJa00",0,3,2,0.667,2,1,0.7,0,70.1,8,-10,12,0,0,0,0,0,4,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","GB","CLE","Xavier McKinney","McKiXa00",1,5,2,0.4,34,17,6.8,0,24.2,16.6,34,0,0,0,0,0,0,6,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","GB","CLE","Isaiah McDuffie","McDuIs00",0,1,1,1,5,5,5,0,87.5,-4,-4,9,2,0,0,0,0,6,1,0.143
"2025_03_GB_CLE","202509210cle",2025,3,"REG","GB","CLE","Rashan Gary","GaryRa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,3,3,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","GB","CLE","Lukas Van Ness","VanNLu00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2,2,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","GB","CLE","Micah Parsons","ParsMi00",0,1,0,0,NA,NA,0,NA,39.6,3,NA,NA,0,0,1,0,1,2,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","GB","CLE","Kingsley Enagbare","EnagKi00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,NA
"2025_03_GB_CLE","202509210cle",2025,3,"REG","GB","CLE","Karl Brooks","BrooKa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","GB","CLE","Carrington Valentine","ValeCa00",0,1,0,0,NA,NA,0,NA,39.6,21,NA,NA,0,0,0,0,0,1,0,0
"2025_03_GB_CLE","202509210cle",2025,3,"REG","GB","CLE","Ty'Ron Hopper","HoppTy00",0,1,0,0,NA,NA,0,NA,39.6,1,NA,NA,0,0,0,0,0,0,0,NA
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","JAX","HOU","Tyson Campbell","CampTy01",0,9,5,0.556,79,15.8,8.8,1,122,8.4,47,32,0,0,0,0,0,7,0,0
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","JAX","HOU","Devin Lloyd","LloyDe00",0,4,4,1,10,2.5,2.5,0,79.2,1.5,6,4,4,0,0,0,0,6,0,0
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","JAX","HOU","Foyesade Oluokun","OluoFo00",0,4,4,1,28,7,7,0,95.8,1.3,5,23,2,0,0,0,0,6,4,0.4
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","JAX","HOU","Andrew Wingard","WingAn01",0,9,3,0.333,72,24,8,0,63.2,8.9,39,33,1,1,0,0,1,6,1,0.143
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","JAX","HOU","Jourdan Lewis","LewiJo01",1,7,3,0.429,0,0,0,0,10.7,12.4,-6,6,1,1,0,0,1,4,0,0
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","JAX","HOU","Travis Hunter","HuntTr00",0,5,3,0.6,46,15.3,9.2,0,90.4,6.2,31,15,0,0,0,0,0,6,0,0
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","JAX","HOU","Eric Murray","MurrEr00",0,2,2,1,22,11,11,0,112.5,11,22,0,1,0,0,0,0,4,1,0.2
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","JAX","HOU","Dennis Gardeck","GardDe01",0,1,1,1,-2,-2,-2,0,79.2,-3,-3,1,0,0,0,0,0,4,0,0
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","JAX","HOU","Josh Hines-Allen","AlleJo03",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.5,3,2,0,0
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","JAX","HOU","Maason Smith","SmitMa07",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,NA
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","JAX","HOU","DaVon Hamilton","HamiDa02",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,NA
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","JAX","HOU","Arik Armstead","ArmsAr01",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,1,1,1,0.5
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","JAX","HOU","Travon Walker","WalkTr03",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,3,0,0
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","JAX","HOU","Antonio Johnson","JohnAn07",1,2,0,0,31,NA,15.5,0,39.6,11.5,23,8,0,0,0,0,0,4,0,0
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","HOU","JAX","Jalen Pitre","PitrJa00",1,7,4,0.571,40,10,5.7,0,33.9,6.4,20,20,4,1,0,0,1,3,1,0.25
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","HOU","JAX","Henry To'oTo'o","TooTHe00",0,6,4,0.667,49,12.3,8.2,0,91.7,7.8,30,19,1,0,0,0,0,4,2,0.333
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","HOU","JAX","Kamari Lassiter","LassKa00",0,4,3,0.75,75,25,18.8,0,116.7,9.3,37,38,0,0,0,0,0,5,0,0
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","HOU","JAX","Azeez Al-Shaair","AlShAz00",0,5,2,0.4,34,17,6.8,0,63.7,4.4,19,15,0,0,0,0,0,8,1,0.111
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","HOU","JAX","Calen Bullock","BullCa00",0,4,2,0.5,26,13,6.5,0,70.8,7.8,14,12,0,0,0,0,0,3,1,0.25
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","HOU","JAX","Tremon Smith","SmitTr04",0,7,2,0.286,5,2.5,0.7,0,39.6,15.9,0,5,0,0,0,0,0,4,0,0
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","HOU","JAX","C.J. Gardner-Johnson","GardCh00",0,4,1,0.25,1,1,0.3,0,39.6,7.3,-3,4,0,0,0,0,0,5,0,0
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","HOU","JAX","E.J. Speed","SpeeEJ00",0,3,1,0.333,26,26,8.7,0,66,3.7,11,15,0,0,0,0,0,5,2,0.286
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","HOU","JAX","Christian Harris","HarrCh06",0,2,1,0.5,7,7,3.5,0,58.3,10.5,1,6,0,0,0,0,0,1,0,0
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","HOU","JAX","Danielle Hunter","HuntDa01",0,1,0,0,NA,NA,0,NA,39.6,-5,NA,NA,0,1,1,0,2,0,1,1
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","HOU","JAX","Will Anderson","AndeWi01",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,4,0,0
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","HOU","JAX","Folorunso Fatukasi","FatuFo00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,1,1,0,0
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","HOU","JAX","Dylan Horton","HortDy00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,1,3,0,0
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","HOU","JAX","Jake Hansen","HansJa01",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0.5
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","HOU","JAX","M.J. Stewart","StewM.00",0,1,0,0,16,NA,16,0,79.2,8,8,8,0,0,0,0,0,1,0,0
"2025_03_HOU_JAX","202509210jax",2025,3,"REG","HOU","JAX","Derek Stingley Jr.","StinDe00",0,2,0,0,9,NA,4.5,0,45.8,19,9,0,0,0,0,0,0,0,0,NA
"2025_03_CIN_MIN","202509210min",2025,3,"REG","MIN","CIN","Eric Wilson","WilsEr00",0,7,6,0.857,36,6,5.1,0,88.1,2.4,17,19,1,0,0,0,0,7,1,0.125
"2025_03_CIN_MIN","202509210min",2025,3,"REG","MIN","CIN","Isaiah Rodgers","RodgIs00",1,5,2,0.4,17,8.5,3.4,0,10,10,6,11,0,0,0,0,0,3,0,0
"2025_03_CIN_MIN","202509210min",2025,3,"REG","MIN","CIN","Byron Murphy","MurpBy00",0,4,2,0.5,17,8.5,4.3,0,61.5,4.8,9,8,0,0,0,0,0,3,1,0.25
"2025_03_CIN_MIN","202509210min",2025,3,"REG","MIN","CIN","Ivan Pace","PaceIv00",0,1,1,1,2,2,2,0,79.2,0,0,2,3,0,3,0,3,12,0,0
"2025_03_CIN_MIN","202509210min",2025,3,"REG","MIN","CIN","Dallas Turner","TurnDa01",0,1,1,1,9,9,9,0,104.2,-3,-3,12,2,1,1,0,2,1,0,0
"2025_03_CIN_MIN","202509210min",2025,3,"REG","MIN","CIN","Jonathan Greenard","GreeJo04",0,1,1,1,1,1,1,0,79.2,-4,-4,5,0,0,1,0,1,3,0,0
"2025_03_CIN_MIN","202509210min",2025,3,"REG","MIN","CIN","Chaz Chambliss","ChamCh01",0,1,1,1,4,4,4,1,122.9,-1,-1,5,0,0,0,1,1,4,0,0
"2025_03_CIN_MIN","202509210min",2025,3,"REG","MIN","CIN","Jeff Okudah","OkudJe00",0,1,1,1,28,28,28,0,118.7,23,23,5,1,0,0,0,0,3,0,0
"2025_03_CIN_MIN","202509210min",2025,3,"REG","MIN","CIN","Levi Drake Rodriguez","RodrLe00",0,1,1,1,4,4,4,0,83.3,3,3,1,0,0,0,0,0,4,1,0.2
"2025_03_CIN_MIN","202509210min",2025,3,"REG","MIN","CIN","Josh Metellus","MeteJo00",1,2,1,0.5,10,10,5,0,25,9.5,5,5,0,0,0,0,0,5,0,0
"2025_03_CIN_MIN","202509210min",2025,3,"REG","MIN","CIN","Tavierre Thomas","ThomTa01",0,1,1,1,6,6,6,0,91.7,3,3,3,0,0,0,0,0,3,0,0
"2025_03_CIN_MIN","202509210min",2025,3,"REG","MIN","CIN","Theo Jackson","JackTh00",0,1,1,1,6,6,6,0,91.7,-2,-2,8,0,0,0,0,0,1,0,0
"2025_03_CIN_MIN","202509210min",2025,3,"REG","MIN","CIN","Andrew Van Ginkel","VanGAn00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,2,2,2,0,0
"2025_03_CIN_MIN","202509210min",2025,3,"REG","MIN","CIN","Jonathan Allen","AlleJo01",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,3,0,0
"2025_03_CIN_MIN","202509210min",2025,3,"REG","MIN","CIN","Austin Keys","KeysAu00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0
"2025_03_CIN_MIN","202509210min",2025,3,"REG","MIN","CIN","Harrison Smith","SmitHa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA
"2025_03_CIN_MIN","202509210min",2025,3,"REG","CIN","MIN","DJ Turner","TurnDJ01",0,5,3,0.6,72,24,14.4,0,104.2,11.8,41,31,1,0,0,0,0,2,2,0.5
"2025_03_CIN_MIN","202509210min",2025,3,"REG","CIN","MIN","Geno Stone","StonGe00",0,2,2,1,24,12,12,0,116.7,5.5,11,13,1,0,1,0,1,4,2,0.333
"2025_03_CIN_MIN","202509210min",2025,3,"REG","CIN","MIN","Marco Wilson","WilsMa04",0,2,2,1,21,10.5,10.5,1,150,6.5,13,8,0,0,0,0,0,2,1,0.333
"2025_03_CIN_MIN","202509210min",2025,3,"REG","CIN","MIN","Daxton Hill","HillDa04",0,2,2,1,8,4,4,0,83.3,0.5,1,7,1,0,0,0,0,2,0,0
"2025_03_CIN_MIN","202509210min",2025,3,"REG","CIN","MIN","Demetrius Knight","KnigDe00",0,2,2,1,19,9.5,9.5,0,106.2,2,4,15,0,0,0,0,0,6,1,0.143
"2025_03_CIN_MIN","202509210min",2025,3,"REG","CIN","MIN","Jordan Battle","BattJo00",0,2,1,0.5,11,11,5.5,0,66.7,12.5,10,1,0,0,0,0,0,7,1,0.125
"2025_03_CIN_MIN","202509210min",2025,3,"REG","CIN","MIN","Logan Wilson","WilsLo00",0,1,1,1,9,9,9,0,104.2,7,7,2,0,0,0,0,0,5,0,0
"2025_03_CIN_MIN","202509210min",2025,3,"REG","CIN","MIN","Josh Newton","NewtJo00",0,4,1,0.25,5,5,1.3,1,79.2,14.8,5,0,0,0,0,0,0,1,0,0
"2025_03_CIN_MIN","202509210min",2025,3,"REG","CIN","MIN","Barrett Carter","CartBa00",0,1,1,1,20,20,20,0,118.7,-6,-6,26,0,0,0,0,0,4,1,0.2
"2025_03_CIN_MIN","202509210min",2025,3,"REG","CIN","MIN","Oren Burks","BurkOr00",0,3,1,0.333,13,13,4.3,0,47.9,5,7,6,1,0,0,0,0,5,0,0
"2025_03_CIN_MIN","202509210min",2025,3,"REG","CIN","MIN","Kris Jenkins","JenkKr01",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.5,2,6,0,0
"2025_03_CIN_MIN","202509210min",2025,3,"REG","CIN","MIN","Myles Murphy","MurpMy00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,1,4,1,0.2
"2025_03_CIN_MIN","202509210min",2025,3,"REG","CIN","MIN","Joseph Ossai","OssaJo00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0
"2025_03_CIN_MIN","202509210min",2025,3,"REG","CIN","MIN","Cameron Sample","SampCa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,1,0.25
"2025_03_PIT_NE","202509210nwe",2025,3,"REG","NE","PIT","Robert Spillane","SpilRo00",1,4,4,1,30,7.5,7.5,0,58.3,-4.3,-17,47,3,1,0,0,1,15,0,0
