team,position,full_name,gsis_id,week,touches,snap_share,rush_share,target_share,weighted_opp_share,total_touchdowns,delta_touches,touches_3wk_avg,touches_trend_3v7,snap_share_3wk_avg,snap_share_trend_3v7,fantasy_ppr_3wk_avg,fantasy_ppr_trend_3v7,tds_3wk_avg,tds_trend_3v7,rush_ypc,rush_yoe_per_att,rush_yoe_per_game,stacked_box_rate,catch_rate,rec_yards_per_target,avg_yac_above_expectation,team_implied_points,is_favored,abs_spread,def_rush_ypa_allowed,def_rb_carries_allowed,def_rb_receptions_allowed,def_rb_touchdowns_allowed,def_rb_fantasy_points_allowed,years_exp_filled,is_rookie,is_undrafted,draft_number_filled
TB,RB,Rachaad White,00-0037256,8,15.0,0.55,0.4482758620689655,0.08333333333333333,19.0,0.0,-1.0,17.0,3.0,0.7400000000000001,0.16428571428571437,11.366666666666669,-0.46190476190476204,0.3333333333333333,-0.23809523809523808,2.6923076923076925,-0.7473152918314222,-9.715098793808489,38.46153846153847,1.0,13.0,0.0,10.75,0,4.5,4.23,18.46,4.54,0.690.31,17.85,3,0,0,91.0
TB,RB,Rachaad White,00-0037256,11,13.0,0.6,0.2564102564102564,0.10714285714285714,19.0,0.0,-2.0,14.333333333333334,-1.095238095238095,0.6233333333333334,-0.05666666666666653,8.900000000000002,-3.1571428571428566,0.0,-0.42857142857142855,5.1,0.44675841554383167,4.467584155438317,10.0,0.6666666666666666,3.6666666666666665,0.0,41.0,1,6.0,4.23,18.46,4.54,0.690.31,17.85,3,0,0,91.0
TB,RB,Rachaad White,00-0037256,5,18.0,0.8,0.5833333333333334,0.12121212121212122,26.0,2.0,7.0,11.666666666666666,1.666666666666666,0.5,0.09000000000000002,11.366666666666669,1.1066666666666674,0.6666666666666666,0.06666666666666665,2.9285714285714284,0.5623718577192847,7.873206008069985,35.714285714285715,1.0,7.5,0.0,38.25,1,3.5,4.23,18.46,4.54,0.690.31,17.85,3,0,0,91.0
TB,RB,Rachaad White,00-0037256,13,5.0,0.38,0.07407407407407407,0.10714285714285714,11.0,0.0,-3.0,8.666666666666666,-4.476190476190476,0.5266666666666667,-0.11904761904761907,6.4333333333333345,-2.680952380952381,0.0,-0.14285714285714285,3.5,0.0,0.0,0.0,1.0,7.333333333333333,0.0,16.25,0,4.5,4.79,22.54,4.08,1.080.31,20.00,3,0,0,91.0
TB,RB,Rachaad White,00-0037256,1,3.0,0.24,0.08695652173913043,0.03125,5.0,0.0,0.0,3.0,0.0,0.24,0.0,2.6,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,20.75,0,1.5,4.23,18.46,4.54,0.690.31,17.85,3,0,0,91.0
TB,RB,Rachaad White,00-0037256,12,8.0,0.6,0.2413793103448276,0.029411764705882353,10.0,0.0,-5.0,12.0,-3.0,0.64,-0.06571428571428573,7.9333333333333345,-3.6380952380952367,0.0,-0.42857142857142855,5.428571428571429,0.0,0.0,0.0,1.0,4.0,0.0,24.0,1,7.0,4.23,18.46,4.54,0.690.31,17.85,3,0,0,91.0
TB,RB,Rachaad White,00-0037256,10,15.0,0.72,0.47619047619047616,0.11627906976744186,25.0,0.0,0.0,15.333333333333334,0.9047619047619051,0.7233333333333333,0.08904761904761893,8.966666666666669,-2.261904761904761,0.0,-0.42857142857142855,3.8,-0.6128051372972501,-6.1280513729725,30.0,1.0,3.2,0.0,24.25,0,2.5,3.68,18.00,5.31,0.230.08,10.85,3,0,0,91.0
TB,RB,Rachaad White,00-0037256,6,20.0,0.77,0.6538461538461539,0.13043478260869565,26.0,1.0,2.0,16.333333333333332,4.666666666666666,0.6633333333333333,0.1933333333333333,16.433333333333337,4.950000000000003,1.0,0.33333333333333337,3.823529411764706,-0.6714727927200217,-11.415037476240368,5.88235294117647,1.0,7.0,0.0,22.75,0,3.5,4.24,20.38,5.77,0.540.23,15.46,3,0,0,91.0
TB,RB,Rachaad White,00-0037256,7,16.0,0.9,0.8333333333333334,0.12,28.0,0.0,-4.0,18.0,5.7142857142857135,0.8233333333333334,0.2919047619047619,16.36666666666667,5.323809523809526,1.0,0.4285714285714286,3.8,-1.269599948827829,-12.69599948827829,40.0,0.6666666666666666,1.0,0.0,19.5,1,6.0,4.23,18.46,4.54,0.690.31,17.85,3,0,0,91.0
TB,RB,Rachaad White,00-0037256,3,6.0,0.28,0.14705882352941177,0.034482758620689655,8.0,0.0,-6.0,7.0,0.0,0.27666666666666667,0.0,6.533333333333334,0.0,0.3333333333333333,0.0,2.4,0.0,0.0,0.0,1.0,2.0,0.0,24.75,0,6.5,4.37,25.69,3.38,1.150.31,21.77,3,0,0,91.0
HOU,RB,Dameon Pierce,00-0037258,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,-0.4166666666666665,0.07666666666666667,-0.008333333333333318,0.7000000000000001,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.25,1,1.5,3.74,17.31,4.62,0.380.23,12.38,3,0,0,107.0
HOU,RB,Dameon Pierce,00-0037258,8,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,3.6666666666666665,0.0,0.11333333333333333,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,0,2.5,4.24,20.38,5.77,0.540.23,15.46,3,0,0,107.0
HOU,RB,Dameon Pierce,00-0037258,1,4.0,0.11,0.1111111111111111,0.037037037037037035,6.0,0.0,0.0,4.0,0.0,0.11,0.0,0.5,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,13.25,1,3.5,3.79,19.46,4.00,0.770.08,14.08,3,0,0,107.0
HOU,RB,Dameon Pierce,00-0037258,5,7.0,0.23,0.21212121212121213,0.0,7.0,0.0,3.0,5.5,0.0,0.17,0.0,1.3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,0,2.5,3.79,19.46,4.00,0.770.08,14.08,3,0,0,107.0
ATL,RB,Tyler Allgeier,00-0037263,9,2.0,0.3,0.125,0.0,2.0,0.0,-4.0,4.0,-4.428571428571429,0.31,0.027142857142857135,3.8666666666666667,-3.2619047619047623,0.3333333333333333,-0.23809523809523808,3.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,1,5.5,4.44,22.38,4.54,0.620.31,17.38,3,0,0,151.0
ATL,RB,Tyler Allgeier,00-0037263,2,17.0,0.33,0.41025641025641024,0.047619047619047616,19.0,1.0,7.0,13.5,0.0,0.29000000000000004,0.0,8.7,0.0,0.5,0.0,4.75,1.0853088145208982,17.36494103233437,31.25,1.0,4.0,0.0,15.75,1,3.5,4.44,22.38,4.54,0.620.31,17.38,3,0,0,151.0
ATL,RB,Tyler Allgeier,00-0037263,13,10.0,0.25,0.25,0.06060606060606061,14.0,1.0,-3.0,9.333333333333334,2.0476190476190483,0.28333333333333327,-0.023809523809523836,9.666666666666666,1.3380952380952387,0.6666666666666666,-0.04761904761904767,2.5,0.0,0.0,0.0,1.0,17.5,0.0,24.0,0,3.0,4.44,22.38,4.54,0.620.31,17.38,3,0,0,151.0
ATL,RB,Tyler Allgeier,00-0037263,7,4.0,0.23,0.2,0.0,4.0,0.0,-7.0,10.333333333333334,0.16666666666666785,0.2866666666666667,0.031666666666666676,7.833333333333335,0.7833333333333341,0.6666666666666666,0.16666666666666663,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,1,1.5,4.44,22.38,4.54,0.620.31,17.38,3,0,0,151.0
ATL,RB,Tyler Allgeier,00-0037263,12,13.0,0.39,0.41379310344827586,0.043478260869565216,15.0,0.0,8.0,9.666666666666666,2.2380952380952372,0.3233333333333333,0.007619047619047581,11.066666666666668,3.1238095238095243,1.0,0.2857142857142857,3.6666666666666665,0.7504020552518954,9.004824663022745,25.0,1.0,5.0,0.0,17.75,1,1.5,4.44,22.38,4.54,0.620.31,17.38,3,0,0,151.0
ATL,RB,Tyler Allgeier,00-0037263,4,16.0,0.32,0.43243243243243246,0.0,16.0,1.0,13.0,12.0,0.5,0.24666666666666667,-0.0008333333333333248,9.166666666666666,1.6916666666666655,0.6666666666666666,0.16666666666666663,3.1875,-0.8122176729032113,-12.995482766451381,12.5,0.0,0.0,0.0,29.25,0,2.5,4.55,24.54,3.69,0.850.23,20.62,3,0,0,151.0
ATL,RB,Tyler Allgeier,00-0037263,10,11.0,0.37,0.3793103448275862,0.0,11.0,2.0,9.0,6.333333333333333,-1.2380952380952381,0.35666666666666663,0.06809523809523804,9.233333333333333,1.7190476190476174,1.0,0.2857142857142857,5.181818181818182,0.1216531169950466,1.3381842869455127,9.090909090909092,0.0,0.0,0.0,31.25,1,6.5,4.44,22.38,4.54,0.620.31,17.38,3,0,0,151.0
ATL,RB,Tyler Allgeier,00-0037263,6,11.0,0.31,0.3125,0.03125,13.0,1.0,-5.0,10.0,-1.4000000000000004,0.24,-0.020000000000000018,7.766666666666668,-0.3733333333333322,0.6666666666666666,0.06666666666666665,3.2,-0.6089407063397971,-6.089407063397971,50.0,1.0,6.0,0.0,20.75,1,3.5,5.00,21.77,3.77,1.230.15,20.00,3,0,0,151.0
ATL,RB,Tyler Allgeier,00-0037263,3,3.0,0.09,0.043478260869565216,0.046511627906976744,7.0,0.0,-14.0,10.0,0.0,0.22333333333333336,0.0,6.266666666666667,0.0,0.3333333333333333,0.0,4.0,0.0,0.0,0.0,0.5,0.0,0.0,12.25,0,5.5,4.44,22.38,4.54,0.620.31,17.38,3,0,0,151.0
ATL,RB,Tyler Allgeier,00-0037263,1,10.0,0.25,0.35714285714285715,0.0,10.0,0.0,0.0,10.0,0.0,0.25,0.0,2.4000000000000004,0.0,0.0,0.0,2.4,-0.8213186298038494,-8.213186298038494,30.0,0.0,0.0,0.0,22.25,1,1.5,4.23,18.46,4.54,0.690.31,17.85,3,0,0,151.0
ATL,RB,Tyler Allgeier,00-0037263,8,6.0,0.4,0.23529411764705882,0.06451612903225806,10.0,1.0,2.0,7.0,-2.571428571428571,0.3133333333333333,0.03761904761904755,7.266666666666667,-0.11904761904761951,0.6666666666666666,0.09523809523809523,1.0,0.0,0.0,0.0,1.0,5.0,0.0,18.5,0,7.0,4.72,22.38,4.54,0.460.08,15.92,3,0,0,151.0
ATL,RB,Tyler Allgeier,00-0037263,11,5.0,0.21,0.10714285714285714,0.06666666666666667,9.0,1.0,-6.0,6.0,-1.8571428571428568,0.2933333333333333,-0.012380952380952437,9.299999999999999,0.6142857142857121,1.0,0.1428571428571429,3.3333333333333335,0.0,0.0,0.0,1.0,3.0,0.0,26.25,0,4.5,4.87,21.69,4.77,0.920.15,18.31,3,0,0,151.0
CLE,RB,Jerome Ford,00-0037267,10,2.0,0.19,0.03125,0.03125,4.0,0.0,0.0,2.3333333333333335,-1.8095238095238098,0.22,-0.07428571428571432,1.3333333333333333,-2.10952380952381,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0,1.5,3.92,22.69,4.31,0.540.15,15.15,3,0,0,156.0
CLE,RB,Jerome Ford,00-0037267,3,4.0,0.36,0.0,0.1111111111111111,12.0,0.0,-8.0,7.666666666666667,0.0,0.45999999999999996,0.0,5.633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,15.75,1,8.5,3.93,22.69,4.85,0.540.00,13.38,3,0,0,156.0
CLE,RB,Jerome Ford,00-0037267,2,12.0,0.48,0.2727272727272727,0.125,24.0,0.0,5.0,9.5,0.0,0.51,0.0,5.95,0.0,0.0,0.0,5.166666666666667,0.0,0.0,0.0,0.8333333333333334,3.8333333333333335,0.0,35.25,1,12.5,3.92,22.69,4.31,0.540.15,15.15,3,0,0,156.0
CLE,RB,Jerome Ford,00-0037267,12,1.0,0.16,0.037037037037037035,0.0,1.0,0.0,0.0,1.3333333333333333,-2.095238095238095,0.22,-0.05142857142857146,0.0,-2.5285714285714285,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,1,3.0,3.92,22.69,4.31,0.540.15,15.15,3,0,0,156.0
CLE,RB,Jerome Ford,00-0037267,13,3.0,0.22,0.0,0.11538461538461539,9.0,0.0,2.0,1.6666666666666667,-1.1904761904761905,0.22999999999999998,-0.020000000000000018,1.5333333333333334,-0.838095238095238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.666666666666667,0.0,19.75,1,5.5,4.24,20.38,5.77,0.540.23,15.46,3,0,0,156.0
CLE,RB,Jerome Ford,00-0037267,11,1.0,0.31,0.04,0.0,1.0,0.0,-1.0,1.6666666666666667,-2.0476190476190474,0.24666666666666667,-0.04047619047619053,0.39999999999999997,-2.357142857142857,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,1,7.5,4.30,20.62,5.15,0.770.23,17.69,3,0,0,156.0
CLE,RB,Jerome Ford,00-0037267,4,3.0,0.27,0.037037037037037035,0.05714285714285714,7.0,0.0,-1.0,6.333333333333333,-0.16666666666666696,0.36999999999999994,-0.04250000000000004,5.566666666666666,1.0166666666666666,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,2.0,0.0,27.0,1,10.0,3.92,22.69,4.31,0.540.15,15.15,3,0,0,156.0
CLE,RB,Jerome Ford,00-0037267,6,8.0,0.4,0.11764705882352941,0.11538461538461539,20.0,0.0,1.0,6.0,-0.833333333333333,0.3466666666666667,-0.05666666666666664,5.033333333333333,-0.2999999999999998,0.0,0.0,8.5,0.0,0.0,0.0,0.8333333333333334,2.1666666666666665,0.0,18.75,1,5.5,3.92,22.69,4.31,0.540.15,15.15,3,0,0,156.0
CLE,RB,Jerome Ford,00-0037267,5,7.0,0.37,0.15625,0.06060606060606061,11.0,0.0,4.0,4.666666666666667,-1.9333333333333327,0.3333333333333333,-0.07066666666666671,4.033333333333333,-0.7666666666666666,0.0,0.0,3.6,0.0,0.0,0.0,1.0,10.0,0.0,20.75,1,3.5,3.96,26.62,3.31,0.770.00,15.31,3,0,0,156.0
CLE,RB,Jerome Ford,00-0037267,7,3.0,0.23,0.030303030303030304,0.1111111111111111,7.0,0.0,-5.0,6.0,-0.2857142857142856,0.3333333333333333,-0.045238095238095244,5.599999999999999,0.5999999999999988,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,17.25,0,2.5,4.72,22.38,4.54,0.460.08,15.92,3,0,0,156.0
CLE,RB,Jerome Ford,00-0037267,1,7.0,0.54,0.25,0.022222222222222223,9.0,0.0,0.0,7.0,0.0,0.54,0.0,1.5,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.0,-3.0,0.0,19.25,1,5.5,5.18,24.38,5.08,0.850.46,24.77,3,0,0,156.0
CLE,RB,Jerome Ford,00-0037267,8,2.0,0.24,0.0,0.05714285714285714,6.0,0.0,-1.0,4.333333333333333,-1.2380952380952381,0.29,-0.04571428571428576,3.966666666666667,-0.9476190476190469,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,26.0,1,7.0,3.92,22.69,4.31,0.540.15,15.15,3,0,0,156.0
MIN,RB,Ty Chandler,00-0037276,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,0,1.5,3.96,26.62,3.31,0.770.00,15.31,3,0,0,169.0
CHI,RB,Brittain Brown,00-0037329,9,6.0,0.18,0.13513513513513514,0.02702702702702703,8.0,1.0,0.0,6.0,0.0,0.18,0.0,9.7,0.0,1.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0,3.0,4.93,20.92,3.92,0.620.23,16.62,3,0,0,250.0
CHI,RB,Brittain Brown,00-0037329,12,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,3.0,0.0,0.09,0.0,4.85,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,3.0,4.42,23.92,4.15,0.380.08,14.00,3,0,0,250.0
MIN,RB,Jordan Mason,00-0037525,3,16.0,0.6,0.5161290322580645,0.0,16.0,2.0,4.0,14.666666666666666,0.0,0.58,0.0,12.633333333333335,0.0,0.6666666666666666,0.0,7.25,3.112571789382791,49.80114863012466,0.0,0.0,0.0,0.0,27.5,0,3.0,5.18,24.38,5.08,0.850.46,24.77,3,0,1,275.0
MIN,RB,Jordan Mason,00-0037525,5,17.0,0.66,0.5652173913043478,0.11428571428571428,25.0,1.0,-2.0,17.333333333333332,1.3333333333333321,0.6266666666666666,0.022666666666666613,15.466666666666669,3.326666666666668,1.0,0.4,4.0,1.0875356404165923,14.1379633254157,30.76923076923077,0.75,1.0,0.0,17.25,0,3.5,3.96,26.62,3.31,0.770.00,15.31,3,0,1,275.0
MIN,RB,Jordan Mason,00-0037525,2,12.0,0.6,0.47368421052631576,0.14285714285714285,18.0,0.0,-4.0,14.0,0.0,0.5700000000000001,0.0,7.15,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.6666666666666666,2.6666666666666665,0.0,12.25,0,3.5,4.44,22.38,4.54,0.620.31,17.38,3,0,1,275.0
MIN,RB,Jordan Mason,00-0037525,11,6.0,0.16,0.2727272727272727,0.0,6.0,1.0,1.0,7.333333333333333,-3.8095238095238093,0.33666666666666667,-0.15047619047619049,6.433333333333334,-1.4809523809523801,0.3333333333333333,-0.09523809523809523,7.5,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0,3.0,4.93,20.92,3.92,0.620.23,16.62,3,0,1,275.0
MIN,RB,Jordan Mason,00-0037525,10,5.0,0.25,0.2222222222222222,0.023809523809523808,7.0,0.0,-6.0,7.0,-5.571428571428571,0.39999999999999997,-0.14999999999999997,3.466666666666667,-6.31904761904762,0.0,-0.5714285714285714,6.25,0.0,0.0,0.0,1.0,6.0,0.0,25.25,1,4.5,4.30,20.62,5.15,0.770.23,17.69,3,0,1,275.0
MIN,RB,Jordan Mason,00-0037525,8,5.0,0.35,0.36363636363636365,0.03225806451612903,7.0,0.0,-10.0,12.333333333333334,-1.9523809523809526,0.5933333333333333,0.0019047619047618536,8.633333333333335,-1.9380952380952365,0.6666666666666666,0.09523809523809523,0.75,0.0,0.0,0.0,1.0,3.0,0.0,25.0,1,3.0,3.96,26.62,3.31,0.770.00,15.31,3,0,1,275.0
MIN,RB,Jordan Mason,00-0037525,1,16.0,0.54,0.5769230769230769,0.05,18.0,0.0,0.0,16.0,0.0,0.54,0.0,8.5,0.0,0.0,0.0,4.533333333333333,0.9709497851723502,14.564246777585254,20.0,1.0,7.0,0.0,24.75,0,1.5,3.96,26.62,3.31,0.770.00,15.31,3,0,1,275.0
MIN,RB,Jordan Mason,00-0037525,9,11.0,0.6,0.3448275862068966,0.04,13.0,0.0,6.0,10.333333333333334,-3.2380952380952372,0.5733333333333334,-0.026666666666666616,6.0,-4.0285714285714285,0.3333333333333333,-0.23809523809523808,3.6,-0.3278723763348002,-3.278723763348002,80.0,1.0,1.0,0.0,30.25,1,9.5,3.96,26.62,3.31,0.770.00,15.31,3,0,1,275.0
MIN,RB,Jordan Mason,00-0037525,7,15.0,0.77,0.6521739130434783,0.0,15.0,1.0,-2.0,17.0,1.166666666666666,0.6833333333333332,0.05166666666666653,11.5,-0.5666666666666682,0.6666666666666666,0.0,3.8,-0.296040329564364,-4.44060494346546,6.666666666666667,0.0,0.0,0.0,26.25,1,2.5,4.38,23.23,3.69,0.770.31,20.00,3,0,1,275.0
MIN,RB,Jordan Mason,00-0037525,13,7.0,0.29,0.375,0.03333333333333333,9.0,0.0,-1.0,7.0,-1.1428571428571423,0.24,-0.1442857142857143,6.833333333333333,0.7476190476190467,0.3333333333333333,0.047619047619047616,7.833333333333333,0.0,0.0,0.0,1.0,1.0,0.0,19.25,1,12.5,3.96,26.62,3.31,0.770.00,15.31,3,0,1,275.0
MIN,RB,Jordan Mason,00-0037525,4,19.0,0.62,0.8,0.06521739130434782,25.0,0.0,3.0,15.666666666666666,-0.08333333333333393,0.6066666666666666,0.016666666666666607,13.200000000000001,1.1750000000000007,0.6666666666666666,0.16666666666666663,3.5625,-0.16434390812805022,-2.6295025300488035,18.75,1.0,5.0,0.0,21.25,0,2.5,3.96,26.62,3.31,0.770.00,15.31,3,0,1,275.0
MIN,RB,Jordan Mason,00-0037525,12,8.0,0.27,0.4,0.0,8.0,0.0,2.0,6.333333333333333,-3.238095238095238,0.22666666666666668,-0.21047619047619048,6.266666666666667,-0.7904761904761903,0.3333333333333333,-0.09523809523809523,5.25,0.0,0.0,0.0,0.0,0.0,0.0,17.75,1,6.5,3.96,26.62,3.31,0.770.00,15.31,3,0,1,275.0
LA,RB,Ronnie Rivers,00-0037557,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,14.0,4.25,26.54,3.23,0.770.23,18.85,3,0,1,275.0
LA,RB,Ronnie Rivers,00-0037557,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0,5.5,3.77,20.92,4.69,0.150.15,11.54,3,0,1,275.0
LA,RB,Ronnie Rivers,00-0037557,7,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0,3.0,3.77,20.92,4.69,0.150.15,11.54,3,0,1,275.0
LA,RB,Ronnie Rivers,00-0037557,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0,10.0,3.77,20.92,4.69,0.150.15,11.54,3,0,1,275.0
LA,RB,Ronnie Rivers,00-0037557,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0,7.0,4.23,18.46,4.54,0.690.31,17.85,3,0,1,275.0
LA,RB,Ronnie Rivers,00-0037557,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0,3.0,3.55,19.85,5.54,0.310.15,12.46,3,0,1,275.0
DAL,RB,Malik Davis,00-0037563,9,1.0,0.07,0.047619047619047616,0.0,1.0,0.0,-1.0,1.0,0.0,0.043333333333333335,0.0,0.20000000000000004,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0,3.5,4.79,22.54,4.08,1.080.31,20.00,3,0,1,275.0
DAL,RB,Malik Davis,00-0037563,13,3.0,0.12,0.11538461538461539,0.0,3.0,1.0,0.0,3.3333333333333335,1.166666666666667,0.15666666666666665,0.05666666666666666,5.033333333333333,2.4166666666666665,0.3333333333333333,0.16666666666666666,15.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,31.25,1,3.5,4.13,18.38,3.92,0.540.23,13.62,3,0,1,275.0
DAL,RB,Malik Davis,00-0037563,11,4.0,0.19,0.12903225806451613,0.0,4.0,0.0,3.0,2.3333333333333335,0.5833333333333335,0.10333333333333333,0.02333333333333333,0.8666666666666667,0.21666666666666667,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0,3.5,4.72,19.77,5.38,0.850.23,19.15,3,0,1,275.0
DAL,RB,Malik Davis,00-0037563,8,2.0,0.05,0.06451612903225806,0.0,2.0,0.0,2.0,1.0,0.0,0.030000000000000002,0.0,0.15000000000000002,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,35.75,1,3.5,4.72,19.77,5.38,0.850.23,19.15,3,0,1,275.0
DAL,RB,Malik Davis,00-0037563,12,3.0,0.16,0.0967741935483871,0.0,3.0,0.0,-1.0,2.6666666666666665,0.6666666666666665,0.14,0.04400000000000001,1.5666666666666667,0.5666666666666667,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1,3.0,4.38,23.23,3.69,0.770.31,20.00,3,0,1,275.0
DAL,RB,Malik Davis,00-0037563,7,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25,0,1.5,4.55,24.54,3.69,0.850.23,20.62,3,0,1,275.0
TEN,RB,Julius Chestnut,00-0037594,12,2.0,0.07,0.09090909090909091,0.0,2.0,0.0,2.0,0.6666666666666666,-0.19047619047619047,0.023333333333333334,0.0004761904761904773,0.10000000000000002,-0.05714285714285715,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,33.25,1,12.5,3.55,19.85,5.54,0.310.15,12.46,3,0,1,275.0
TEN,RB,Julius Chestnut,00-0037594,9,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.6666666666666666,-0.47619047619047616,0.01,-0.03571428571428572,0.16666666666666666,-0.31904761904761914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,1,10.0,4.75,19.08,3.85,0.920.00,16.54,3,0,1,275.0
TEN,RB,Julius Chestnut,00-0037594,2,0.0,0.11,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75,1,5.5,3.77,20.92,4.69,0.150.15,11.54,3,0,1,275.0
TEN,RB,Julius Chestnut,00-0037594,3,2.0,0.09,0.08695652173913043,0.0,2.0,0.0,2.0,1.3333333333333333,0.0,0.10333333333333333,0.0,0.9333333333333335,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,1,6.0,3.87,21.31,4.23,0.920.08,15.54,3,0,1,275.0
TEN,RB,Julius Chestnut,00-0037594,8,2.0,0.03,0.08,0.0,2.0,0.0,2.0,0.6666666666666666,-0.47619047619047616,0.016666666666666666,-0.04476190476190477,0.16666666666666666,-0.31904761904761914,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,33.75,1,15.5,4.49,21.77,3.46,1.080.15,18.08,3,0,1,275.0
TEN,RB,Julius Chestnut,00-0037594,4,2.0,0.14,0.05555555555555555,0.038461538461538464,4.0,0.0,0.0,1.3333333333333333,-0.16666666666666674,0.11333333333333334,0.0008333333333333387,0.8666666666666667,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,1,7.5,4.49,21.77,3.46,1.080.15,18.08,3,0,1,275.0
TEN,RB,Julius Chestnut,00-0037594,6,0.0,0.02,0.0,0.0,0.0,0.0,-2.0,1.3333333333333333,0.0,0.06666666666666667,-0.01833333333333334,0.10000000000000002,-0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,1,3.5,4.49,21.77,3.46,1.080.15,18.08,3,0,1,275.0
TEN,RB,Julius Chestnut,00-0037594,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.47619047619047616,0.02,-0.05285714285714285,0.10000000000000002,-0.3428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,1,6.5,3.68,18.00,5.31,0.230.08,10.85,3,0,1,275.0
