team,position,full_name,gsis_id,week,targets,air_yards,snap_share,target_share,air_yards_share,total_touchdowns,delta_targets,rush_attempts,rush_ypa,rush_share,targets_3wk_avg,targets_trend_3v7,air_yards_3wk_avg,air_yards_trend_3v7,snap_share_3wk_avg,snap_share_trend_3v7,fantasy_ppr_3wk_avg,fantasy_ppr_trend_3v7,tds_3wk_avg,tds_trend_3v7,gadget_usage_3wk_avg,yards_per_target,rec_td_rate,catch_rate,fp_per_target,percent_share_of_intended_air_yards,avg_separation,avg_cushion,avg_yac_above_expectation,racr,team_implied_points,is_favored,abs_spread,def_wr_ftps,def_wr_targets,def_wr_yards_per_target,years_exp_filled,is_rookie,is_second_year,is_undrafted,draft_number_filled
KC,WR,Tyquan Thornton,00-0038104,11,2.0,86.0,0.23,0.044444444444444446,,0.0,1.0,0.0,0.0,0.0,1.0,-0.7142857142857142,42.0,-7.857142857142854,0.17666666666666667,-0.09761904761904763,2.3666666666666667,-2.2190476190476196,0.0,-0.14285714285714285,0.0,30.5,0.0,0.5,3.5500000000000003,,,,,0.7093023255813954,18.75,0,3.5,16.85,17.77,7.748452447945977,3,0,0,0,50.0
KC,WR,Tyquan Thornton,00-0038104,3,9.0,169.0,0.76,0.24324324324324326,53.705303735212,1.0,4.0,0.0,0.0,0.0,6.0,0.0,151.0,0.0,0.7433333333333333,0.0,12.700000000000001,0.0,0.6666666666666666,0.0,0.0,7.888888888888889,0.2,0.5555555555555556,2.011111111111111,53.705303735212,2.877198491732345,6.065555555555556,0.0720101345070816,0.42011834319526625,12.5,0,6.0,16.85,17.77,7.748452447945977,3,0,0,0,50.0
KC,WR,Tyquan Thornton,00-0038104,2,5.0,169.0,0.75,0.1724137931034483,56.7819431649068,1.0,1.0,0.0,0.0,0.0,4.5,0.0,142.0,0.0,0.735,0.0,10.0,0.0,0.5,0.0,0.0,11.8,0.5,0.4,2.7800000000000002,56.7819431649068,3.964928929453991,7.862,0.9671835120250734,0.34911242603550297,19.25,1,1.5,16.77,20.54,7.16066212268744,3,0,0,0,50.0
KC,WR,Tyquan Thornton,00-0038104,4,2.0,16.0,0.34,0.05405405405405406,,1.0,-7.0,0.0,0.0,0.0,5.333333333333333,0.33333333333333304,118.0,0.75,0.6166666666666667,-0.025833333333333264,13.366666666666667,1.8166666666666664,1.0,0.25,0.0,5.5,1.0,0.5,4.05,,,,,0.6875,29.75,1,2.5,20.54,21.23,7.42769665567593,3,0,0,0,50.0
KC,WR,Tyquan Thornton,00-0038104,14,0.0,0.0,0.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.5238095238095237,14.333333333333334,-20.95238095238095,0.26666666666666666,0.029523809523809508,0.0,-1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,12.75,0,4.5,15.08,18.08,7.049778761061948,3,0,0,0,50.0
KC,WR,Tyquan Thornton,00-0038104,1,4.0,115.0,0.72,0.10256410256410256,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,115.0,0.0,0.72,0.0,6.1000000000000005,0.0,0.0,0.0,0.0,10.25,0.0,0.5,1.5250000000000001,,,,,0.3565217391304348,22.5,0,3.0,16.85,17.77,7.748452447945977,3,0,0,0,50.0
KC,WR,Tyquan Thornton,00-0038104,12,1.0,43.0,0.26,0.021739130434782608,,0.0,-1.0,0.0,0.0,0.0,1.3333333333333333,-0.23809523809523814,56.333333333333336,2.6190476190476204,0.24,-0.022857142857142854,2.3666666666666667,-1.0619047619047617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,19.75,0,3.5,22.15,21.46,7.792637465051257,3,0,0,0,50.0
KC,WR,Tyquan Thornton,00-0038104,6,0.0,0.0,0.27,0.0,,0.0,-5.0,0.0,0.0,0.0,2.3333333333333335,-1.8333333333333335,48.333333333333336,-51.333333333333336,0.35333333333333333,-0.195,6.7,-3.000000000000001,0.3333333333333333,-0.16666666666666669,0.0,0.0,0.0,0.0,0.0,,,,,0.0,22.25,0,2.5,25.54,20.31,8.131462333825702,3,0,0,0,50.0
KC,WR,Tyquan Thornton,00-0038104,8,0.0,0.0,0.07,0.0,,0.0,-2.0,0.0,0.0,0.0,0.6666666666666666,-2.619047619047619,26.0,-54.14285714285714,0.22333333333333336,-0.20095238095238097,1.6333333333333335,-6.509523809523809,0.0,-0.42857142857142855,0.0,0.0,0.0,0.0,0.0,,,,,0.0,12.25,0,10.5,22.31,17.23,9.460243760882182,3,0,0,0,50.0
KC,WR,Tyquan Thornton,00-0038104,5,5.0,129.0,0.45,0.12195121951219512,33.35361981371719,0.0,3.0,0.0,0.0,0.0,5.333333333333333,0.33333333333333304,104.66666666666667,-14.933333333333323,0.5166666666666667,-0.08733333333333326,12.733333333333334,1.0933333333333337,0.6666666666666666,0.06666666666666665,0.0,18.0,0.0,0.6,2.4,33.35361981371719,2.873891611289804,7.5175,1.3906335908283283,0.6976744186046512,27.75,0,3.5,16.85,17.77,7.748452447945977,3,0,0,0,50.0
NYG,WR,Wan'Dale Robinson,00-0038117,10,11.0,62.0,0.99,0.3055555555555556,26.404302867315632,0.0,0.0,0.0,0.0,0.0,8.666666666666666,0.5238095238095237,54.666666666666664,0.3809523809523796,0.9899999999999999,0.022857142857142798,11.200000000000001,-0.5285714285714285,0.0,-0.14285714285714285,0.0,5.636363636363637,0.0,0.5454545454545454,1.1090909090909091,26.404302867315632,3.441140126678951,7.15888888888889,1.4357714692914905,1.0,24.25,1,4.5,23.23,19.85,8.33954659949622,3,0,0,0,43.0
NYG,WR,Wan'Dale Robinson,00-0038117,6,7.0,49.0,0.97,0.2692307692307692,18.001002841383922,1.0,0.0,0.0,0.0,0.0,6.333333333333333,-0.5,29.333333333333332,-31.166666666666668,0.9633333333333333,0.10999999999999988,11.0,-2.216666666666667,0.3333333333333333,0.0,0.3333333333333333,12.0,0.16666666666666666,0.8571428571428571,2.914285714285714,18.001002841383922,3.4282245122725095,6.618,2.1573971244914114,1.7142857142857142,29.0,1,7.0,16.77,20.54,7.16066212268744,3,0,0,0,43.0
NYG,WR,Wan'Dale Robinson,00-0038117,1,8.0,25.0,0.76,0.21621621621621623,14.173099923888227,0.0,0.0,0.0,0.0,0.0,8.0,0.0,25.0,0.0,0.76,0.0,11.5,0.0,0.0,0.0,0.0,6.875,0.0,0.75,1.4375,14.173099923888227,3.87323874295832,6.025714285714285,1.1725680080634344,2.2,16.5,1,6.0,23.23,19.85,8.33954659949622,3,0,0,0,43.0
NYG,WR,Wan'Dale Robinson,00-0038117,8,4.0,55.0,0.98,0.16666666666666666,,0.0,-8.0,0.0,0.0,0.0,7.666666666666667,0.666666666666667,77.33333333333333,2.904761904761898,0.9533333333333333,0.06047619047619035,14.566666666666668,1.552380952380954,0.3333333333333333,0.047619047619047616,0.0,12.0,0.0,0.75,1.9500000000000002,,,,,0.8727272727272727,32.5,1,7.0,23.23,19.85,8.33954659949622,3,0,0,0,43.0
NYG,WR,Wan'Dale Robinson,00-0038117,4,5.0,-5.0,0.97,0.23809523809523808,3.8285888263053733,0.0,1.0,0.0,0.0,0.0,6.333333333333333,-0.41666666666666696,81.66666666666667,14.166666666666671,0.8133333333333334,0.013333333333333308,13.066666666666668,0.3916666666666675,0.3333333333333333,0.08333333333333331,0.0,2.8,0.0,0.6,0.8800000000000001,3.8285888263053733,3.2980687531997432,9.405,0.3634063160699581,-2.8,22.5,1,6.0,13.77,17.54,6.815279361459522,3,0,0,0,43.0
NYG,WR,Wan'Dale Robinson,00-0038117,12,14.0,175.0,0.83,0.3783783783783784,44.95388414147039,1.0,5.0,1.0,0.0,0.02564102564102564,11.333333333333334,1.6190476190476204,102.66666666666667,18.80952380952381,0.9299999999999998,-0.02000000000000024,17.8,1.9857142857142875,0.3333333333333333,0.047619047619047616,0.3333333333333333,11.142857142857142,0.1111111111111111,0.6428571428571429,2.4,44.95388414147039,3.094534111803847,4.839285714285714,-1.7309995426822047,0.8914285714285715,37.5,1,14.0,23.23,19.85,8.33954659949622,3,0,0,0,43.0
NYG,WR,Wan'Dale Robinson,00-0038117,13,8.0,37.0,1.0,0.3333333333333333,20.031751431649372,0.0,-6.0,0.0,0.0,0.0,10.333333333333334,0.4761904761904763,94.33333333333333,12.19047619047619,0.9333333333333332,-0.020952380952381056,17.2,2.814285714285713,0.3333333333333333,0.19047619047619047,0.3333333333333333,4.25,0.0,0.875,1.3,20.031751431649372,3.559099323207378,5.47,-0.08312185210725875,0.918918918918919,27.5,1,7.0,23.23,19.85,8.33954659949622,3,0,0,0,43.0
NYG,WR,Wan'Dale Robinson,00-0038117,2,10.0,162.0,0.7,0.24390243902439024,31.55960056612675,1.0,2.0,0.0,0.0,0.0,9.0,0.0,93.5,0.0,0.73,0.0,21.35,0.0,0.5,0.0,0.0,14.2,0.125,0.8,3.12,31.55960056612675,3.44800040546247,6.336,1.6416785858154173,0.8765432098765432,40.75,1,4.5,23.23,19.85,8.33954659949622,3,0,0,0,43.0
NYG,WR,Wan'Dale Robinson,00-0038117,9,11.0,47.0,1.0,0.3333333333333333,24.343800957340488,0.0,7.0,0.0,0.0,0.0,9.0,1.8571428571428568,76.66666666666667,18.66666666666667,0.9633333333333333,0.027619047619047543,12.300000000000002,1.8000000000000025,0.0,-0.14285714285714285,0.0,4.181818181818182,0.0,0.8181818181818182,1.2363636363636366,24.343800957340488,3.741809662273529,8.368333333333332,-1.0234086378154972,0.9787234042553191,30.25,1,2.5,20.23,18.62,8.196562835660579,3,0,0,0,43.0
NYG,WR,Wan'Dale Robinson,00-0038117,5,7.0,44.0,0.95,0.175,13.25363040787368,0.0,2.0,1.0,2.0,0.034482758620689655,5.333333333333333,-1.4666666666666668,42.333333333333336,-20.46666666666666,0.8966666666666666,0.06666666666666654,5.3999999999999995,-6.380000000000002,0.0,-0.2,0.3333333333333333,4.285714285714286,0.0,0.7142857142857143,1.1714285714285713,13.25363040787368,4.980512260303345,6.644285714285713,0.6952916112430398,0.6818181818181818,20.75,1,1.5,23.23,19.85,8.33954659949622,3,0,0,0,43.0
NYG,WR,Wan'Dale Robinson,00-0038117,3,4.0,88.0,0.77,0.125,,0.0,-6.0,0.0,0.0,0.0,7.333333333333333,0.0,91.66666666666667,0.0,0.7433333333333333,0.0,15.433333333333335,0.0,0.3333333333333333,0.0,0.0,6.5,0.0,0.25,0.9,,,,,0.29545454545454547,18.5,1,6.0,16.85,17.77,7.748452447945977,3,0,0,0,43.0
NYG,WR,Wan'Dale Robinson,00-0038117,7,12.0,128.0,0.91,0.36363636363636365,35.950034380013754,0.0,5.0,0.0,0.0,0.0,8.666666666666666,1.095238095238095,73.66666666666667,3.5238095238095326,0.9433333333333334,0.08190476190476192,14.700000000000001,1.1571428571428584,0.3333333333333333,0.047619047619047616,0.3333333333333333,7.916666666666667,0.0,0.5,1.2916666666666667,35.950034380013754,2.59796606473747,7.09909090909091,1.732044328734994,0.7421875,36.25,1,7.5,23.23,19.85,8.33954659949622,3,0,0,0,43.0
NYG,WR,Wan'Dale Robinson,00-0038117,11,9.0,71.0,0.97,0.3103448275862069,31.13420072640339,0.0,-2.0,0.0,0.0,0.0,10.333333333333334,1.6190476190476204,60.0,-5.142857142857139,0.9866666666666667,0.01952380952380961,11.133333333333333,-1.0523809523809522,0.0,-0.14285714285714285,0.0,4.0,0.0,0.4444444444444444,0.8444444444444444,31.13420072640339,1.8489694298464938,7.637142857142857,0.14086383088423737,0.5070422535211268,27.25,1,7.5,17.08,16.77,7.618962432915922,3,0,0,0,43.0
GB,WR,Christian Watson,00-0038124,14,0.0,0.0,0.83,0.0,,0.0,-10.0,0.0,0.0,0.0,5.666666666666667,0.8095238095238102,91.0,-3.0,0.7666666666666666,0.03523809523809518,9.4,-1.3999999999999986,0.3333333333333333,-0.09523809523809523,0.3333333333333333,0.0,0.0,0.0,0.0,,,,,0.0,21.25,0,6.5,24.69,17.00,8.95470588235294,3,0,0,0,34.0
GB,WR,Christian Watson,00-0038124,11,5.0,74.0,0.78,0.19230769230769232,27.02711333950755,2.0,1.0,0.0,0.0,0.0,4.333333333333333,0.08333333333333304,104.0,7.75,0.7533333333333333,0.04833333333333323,11.633333333333335,-0.21666666666666679,0.6666666666666666,0.16666666666666663,0.0,9.2,0.5,0.8,4.12,27.02711333950755,0.8044426495051716,3.8920000000000003,0.16733551086058007,0.6216216216216216,19.75,0,7.5,17.08,16.77,7.618962432915922,3,0,0,0,34.0
GB,WR,Christian Watson,00-0038124,9,4.0,112.0,0.66,0.10810810810810811,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,92.5,0.0,0.6100000000000001,0.0,10.15,0.0,0.0,0.0,0.0,14.5,0.0,0.5,1.9500000000000002,,,,,0.5178571428571429,8.25,0,12.5,16.46,16.08,8.036691542288558,3,0,0,0,34.0
GB,WR,Christian Watson,00-0038124,8,4.0,73.0,0.56,0.10810810810810811,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,73.0,0.0,0.56,0.0,12.5,0.0,0.0,0.0,0.0,21.25,0.0,1.0,3.125,,,,,1.1643835616438356,28.5,0,3.0,17.08,16.77,7.618962432915922,3,0,0,0,34.0
GB,WR,Christian Watson,00-0038124,10,4.0,126.0,0.82,0.1111111111111111,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,103.66666666666667,0.0,0.68,0.0,8.933333333333334,0.0,0.0,0.0,0.0,11.25,0.0,0.5,1.625,,,,,0.35714285714285715,7.75,0,1.5,16.77,20.54,7.16066212268744,3,0,0,0,34.0
GB,WR,Christian Watson,00-0038124,12,7.0,87.0,0.74,0.3181818181818182,48.281911675741085,0.0,2.0,0.0,0.0,0.0,5.333333333333333,0.5333333333333332,95.66666666666667,1.2666666666666657,0.7799999999999999,0.06799999999999995,12.333333333333334,0.8733333333333331,0.6666666666666666,0.2666666666666666,0.0,7.0,0.0,0.7142857142857143,1.4142857142857144,48.281911675741085,2.7381861918606822,6.268571428571429,0.5007529379619903,0.5632183908045977,11.25,0,6.5,14.38,14.15,8.387985865724382,3,0,0,0,34.0
GB,WR,Christian Watson,00-0038124,13,10.0,186.0,0.73,0.3333333333333333,54.905335628227206,1.0,3.0,1.0,3.0,0.03333333333333333,7.333333333333333,1.666666666666666,115.66666666666667,6.0,0.75,0.03500000000000003,16.26666666666667,3.6666666666666696,1.0,0.5,0.3333333333333333,8.0,0.25,0.4,1.83,54.905335628227206,1.1334836857571955,3.406,-0.13368312981959285,0.43010752688172044,28.75,1,2.5,17.08,16.77,7.618962432915922,3,0,0,0,34.0
LA,WR,Xavier Smith,00-0038359,7,3.0,54.0,0.47,0.09090909090909091,,0.0,3.0,0.0,0.0,0.0,1.0,0.4285714285714286,18.0,5.142857142857142,0.24,0.11714285714285713,1.1666666666666667,0.009523809523809712,0.0,0.0,0.0,5.0,0.0,0.6666666666666666,1.1666666666666667,,,,,0.2777777777777778,19.5,0,3.0,18.62,20.08,7.41284860557769,2,0,0,1,275.0
LA,WR,Xavier Smith,00-0038359,1,1.0,36.0,0.03,0.034482758620689655,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0.03,0.0,4.6,0.0,0.0,0.0,0.0,36.0,0.0,1.0,4.6,,,,,1.0,9.75,0,3.5,15.08,18.08,7.049778761061948,2,0,0,1,275.0
LA,WR,Xavier Smith,00-0038359,6,0.0,0.0,0.25,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,0.0,-6.0,0.11,0.045,0.0,-0.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,6.5,0,7.0,18.62,20.08,7.41284860557769,2,0,0,1,275.0
LA,WR,Xavier Smith,00-0038359,11,2.0,13.0,0.12,0.07142857142857142,,0.0,1.0,0.0,0.0,0.0,2.0,0.7142857142857142,20.666666666666668,4.095238095238095,0.25666666666666665,0.0323809523809524,2.466666666666667,0.9095238095238096,0.0,0.0,0.0,4.0,0.0,0.5,0.9,,,,,0.6153846153846154,18.5,0,3.0,14.62,18.85,5.758090185676393,2,0,0,1,275.0
LA,WR,Xavier Smith,00-0038359,10,1.0,-4.0,0.49,0.027777777777777776,,0.0,-2.0,0.0,0.0,0.0,2.3333333333333335,1.3333333333333335,34.333333333333336,19.61904761904762,0.37333333333333335,0.16619047619047622,3.0333333333333337,1.7333333333333334,0.0,0.0,0.0,14.0,0.0,1.0,2.4000000000000004,,,,,-3.5,31.25,0,5.5,18.62,20.08,7.41284860557769,2,0,0,1,275.0
LA,WR,Xavier Smith,00-0038359,2,0.0,0.0,0.03,0.0,,0.0,-1.0,0.0,0.0,0.0,0.5,0.0,18.0,0.0,0.03,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,23.25,0,5.5,18.62,20.08,7.41284860557769,2,0,0,1,275.0
LA,WR,Xavier Smith,00-0038359,14,0.0,0.0,0.3,0.0,,0.0,-3.0,0.0,0.0,0.0,1.6666666666666667,-0.04761904761904745,21.0,-2.7142857142857153,0.26666666666666666,-0.043333333333333335,4.333333333333333,1.1761904761904756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,26.25,0,9.5,18.62,20.08,7.41284860557769,2,0,0,1,275.0
LA,WR,Xavier Smith,00-0038359,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,12.0,0.0,0.02,0.0,1.5333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,31.25,1,3.5,18.62,20.08,7.41284860557769,2,0,0,1,275.0
LA,WR,Xavier Smith,00-0038359,9,3.0,53.0,0.16,0.09375,,0.0,0.0,0.0,0.0,0.0,2.0,1.1428571428571428,35.666666666666664,20.38095238095238,0.29333333333333333,0.1519047619047619,2.2333333333333334,1.276190476190476,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,1.0666666666666667,,,,,0.22641509433962265,15.0,0,14.0,17.85,15.46,7.8117723156532985,2,0,0,1,275.0
LA,WR,Xavier Smith,00-0038359,13,3.0,50.0,0.38,0.10714285714285714,,0.0,1.0,0.0,0.0,0.0,2.0,0.2857142857142858,19.666666666666668,-4.0476190476190474,0.33,0.06285714285714283,5.133333333333334,1.9761904761904763,0.0,0.0,0.0,27.333333333333332,0.0,1.0,3.733333333333334,,,,,1.64,24.5,0,10.0,18.62,20.08,7.41284860557769,2,0,0,1,275.0
LA,WR,Xavier Smith,00-0038359,4,0.0,0.0,0.08,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-9.0,0.03666666666666667,0.0016666666666666635,0.0,-1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,21.75,0,3.5,22.15,21.46,7.792637465051257,2,0,0,1,275.0
LA,WR,Xavier Smith,00-0038359,5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,-7.2,0.02666666666666667,-0.0013333333333333357,0.0,-0.9199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,20.25,0,8.5,20.23,18.62,8.196562835660579,2,0,0,1,275.0
GB,WR,Dontayvion Wicks,00-0038393,2,6.0,124.0,0.54,0.1935483870967742,30.766485687339085,0.0,4.0,0.0,0.0,0.0,4.0,0.0,75.5,0.0,0.5,0.0,6.7,0.0,0.0,0.0,0.0,7.333333333333333,0.0,0.6666666666666666,1.4000000000000001,30.766485687339085,1.28117635467756,7.058,-1.3489059294403933,0.3548387096774194,20.75,0,3.5,22.31,17.23,9.460243760882182,2,0,0,0,159.0
GB,WR,Dontayvion Wicks,00-0038393,1,2.0,27.0,0.46,0.09090909090909091,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,0.0,0.46,0.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,2.5,,,,,1.1111111111111112,19.25,0,1.5,25.54,20.31,8.131462333825702,2,0,0,0,159.0
GB,WR,Dontayvion Wicks,00-0038393,14,0.0,0.0,0.11,0.0,,0.0,-7.0,0.0,0.0,0.0,3.6666666666666665,0.0952380952380949,45.666666666666664,11.523809523809518,0.36000000000000004,-0.054285714285714215,11.066666666666668,4.223809523809525,0.6666666666666666,0.38095238095238093,0.3333333333333333,0.0,0.0,0.0,0.0,,,,,0.0,21.25,0,6.5,24.69,17.00,8.95470588235294,2,0,0,0,159.0
GB,WR,Dontayvion Wicks,00-0038393,11,2.0,10.0,0.56,0.07692307692307693,,0.0,-6.0,0.0,0.0,0.0,4.0,0.0,30.333333333333332,-14.809523809523814,0.49333333333333335,-0.05095238095238103,3.733333333333334,-0.7095238095238092,0.0,0.0,0.0,4.5,0.0,0.5,0.95,,,,,0.9,19.75,0,7.5,17.08,16.77,7.618962432915922,2,0,0,0,159.0
GB,WR,Dontayvion Wicks,00-0038393,13,7.0,85.0,0.49,0.23333333333333334,25.73300721683728,2.0,3.0,1.0,6.0,0.03333333333333333,4.333333333333333,0.1904761904761898,49.0,5.285714285714285,0.5100000000000001,0.0014285714285715567,11.700000000000001,4.300000000000002,0.6666666666666666,0.38095238095238093,0.3333333333333333,13.428571428571429,0.3333333333333333,0.8571428571428571,4.0,25.73300721683728,2.33325098437064,4.468571428571429,0.10137581842531196,1.1058823529411765,28.75,1,2.5,17.08,16.77,7.618962432915922,2,0,0,0,159.0
GB,WR,Dontayvion Wicks,00-0038393,3,4.0,23.0,0.68,0.16,,0.0,-2.0,0.0,0.0,0.0,4.0,0.0,58.0,0.0,0.56,0.0,5.833333333333333,0.0,0.0,0.0,0.0,5.25,0.0,0.5,1.025,,,,,0.9130434782608695,7.25,0,8.5,17.08,16.77,7.618962432915922,2,0,0,0,159.0
GB,WR,Dontayvion Wicks,00-0038393,4,4.0,67.0,0.77,0.09302325581395349,,0.0,0.0,0.0,0.0,0.0,4.666666666666667,0.666666666666667,71.33333333333333,11.083333333333329,0.6633333333333334,0.0508333333333334,5.466666666666666,0.11666666666666625,0.0,0.0,0.0,4.75,0.0,0.5,0.9750000000000001,,,,,0.2835820895522388,36.5,0,7.0,17.08,16.77,7.618962432915922,2,0,0,0,159.0
GB,WR,Dontayvion Wicks,00-0038393,12,4.0,52.0,0.48,0.18181818181818182,,0.0,2.0,0.0,0.0,0.0,4.666666666666667,0.9523809523809526,42.333333333333336,7.476190476190482,0.5633333333333334,0.027619047619047654,4.966666666666667,0.9809523809523806,0.0,0.0,0.0,8.0,0.0,0.5,1.3,,,,,0.6153846153846154,11.25,0,6.5,14.38,14.15,8.387985865724382,2,0,0,0,159.0
GB,WR,Dontayvion Wicks,00-0038393,6,2.0,11.0,0.34,0.07692307692307693,,0.0,-2.0,0.0,0.0,0.0,3.3333333333333335,-0.2666666666666666,33.666666666666664,-16.733333333333334,0.5966666666666667,0.03866666666666663,3.8333333333333335,-1.146666666666666,0.0,0.0,0.0,7.5,0.0,1.0,1.75,,,,,1.3636363636363635,15.5,0,14.0,15.46,15.00,7.979333333333333,2,0,0,0,159.0
GB,WR,Dontayvion Wicks,00-0038393,10,8.0,65.0,0.65,0.2222222222222222,24.88684793022565,0.0,6.0,0.0,0.0,0.0,4.0,0.0,30.666666666666668,-16.9047619047619,0.4200000000000001,-0.10999999999999993,4.266666666666667,-0.6190476190476195,0.0,0.0,0.0,4.75,0.0,0.5,0.9750000000000001,24.88684793022565,1.9001420010170857,5.621250000000001,-0.05141064744701129,0.5846153846153846,7.75,0,1.5,16.77,20.54,7.16066212268744,2,0,0,0,159.0
GB,WR,Dontayvion Wicks,00-0038393,7,2.0,16.0,0.27,0.06896551724137931,,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,-0.666666666666667,31.333333333333332,-13.333333333333332,0.45999999999999996,-0.050000000000000044,2.966666666666667,-1.4333333333333327,0.0,0.0,0.0,2.5,0.0,0.5,0.75,,,,,0.3125,21.5,0,7.0,17.08,16.77,7.618962432915922,2,0,0,0,159.0
GB,WR,Malik Heath,00-0038465,1,0.0,0.0,0.23,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,19.25,0,1.5,25.54,20.31,8.131462333825702,2,0,0,1,275.0
GB,WR,Malik Heath,00-0038465,10,0.0,0.0,0.29,0.0,,0.0,-1.0,0.0,0.0,0.0,1.3333333333333333,0.619047619047619,4.0,1.1428571428571428,0.3466666666666667,0.0038095238095237627,2.6666666666666665,1.2523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,7.75,0,1.5,16.77,20.54,7.16066212268744,2,0,0,1,275.0
GB,WR,Malik Heath,00-0038465,8,3.0,7.0,0.33,0.08108108108108109,,0.0,3.0,0.0,0.0,0.0,1.0,0.2857142857142857,2.3333333333333335,-5.095238095238095,0.39999999999999997,0.07999999999999996,1.9666666666666668,0.18095238095238098,0.0,0.0,0.0,9.666666666666666,0.0,1.0,1.9666666666666668,,,,,4.142857142857143,28.5,0,3.0,17.08,16.77,7.618962432915922,2,0,0,1,275.0
GB,WR,Malik Heath,00-0038465,2,1.0,37.0,0.32,0.03225806451612903,,0.0,1.0,0.0,0.0,0.0,0.5,0.0,18.5,0.0,0.275,0.0,2.35,0.0,0.0,0.0,0.0,37.0,0.0,1.0,4.7,,,,,1.0,20.75,0,3.5,22.31,17.23,9.460243760882182,2,0,0,1,275.0
GB,WR,Malik Heath,00-0038465,13,1.0,8.0,0.17,0.03333333333333333,,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,-0.380952380952381,2.6666666666666665,-0.1904761904761907,0.21999999999999997,-0.1057142857142857,0.0,-1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,28.75,1,2.5,17.08,16.77,7.618962432915922,2,0,0,1,275.0
GB,WR,Malik Heath,00-0038465,3,0.0,0.0,0.26,0.0,,0.0,-1.0,0.0,0.0,0.0,0.3333333333333333,0.0,12.333333333333334,0.0,0.27,0.0,1.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,7.25,0,8.5,17.08,16.77,7.618962432915922,2,0,0,1,275.0
GB,WR,Malik Heath,00-0038465,12,0.0,0.0,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.380952380952381,1.6666666666666667,-1.1904761904761905,0.3033333333333333,-0.030952380952380953,0.7000000000000001,-0.7142857142857141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,11.25,0,6.5,14.38,14.15,8.387985865724382,2,0,0,1,275.0
GB,WR,Malik Heath,00-0038465,6,0.0,0.0,0.46,0.0,,0.0,-1.0,0.0,0.0,0.0,0.3333333333333333,-0.06666666666666671,2.6666666666666665,-6.333333333333334,0.31666666666666665,0.016666666666666663,0.6333333333333333,-0.6866666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,15.5,0,14.0,15.46,15.00,7.979333333333333,2,0,0,1,275.0
GB,WR,Malik Heath,00-0038465,9,1.0,5.0,0.42,0.02702702702702703,,0.0,-2.0,0.0,0.0,0.0,1.3333333333333333,0.47619047619047616,4.0,-4.142857142857142,0.38666666666666666,0.03952380952380952,2.6666666666666665,0.5809523809523807,0.0,0.0,0.0,11.0,0.0,1.0,2.1,,,,,2.2,8.25,0,12.5,16.46,16.08,8.036691542288558,2,0,0,1,275.0
GB,WR,Malik Heath,00-0038465,7,0.0,0.0,0.41,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.6666666666666665,-4.833333333333334,0.36666666666666664,0.04833333333333334,0.6333333333333333,-0.46666666666666656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,21.5,0,7.0,17.08,16.77,7.618962432915922,2,0,0,1,275.0
