team,position,full_name,gsis_id,week,targets,air_yards,snap_share,target_share,air_yards_share,total_touchdowns,delta_targets,rush_attempts,rush_ypa,rush_share,targets_3wk_avg,targets_trend_3v7,air_yards_3wk_avg,air_yards_trend_3v7,snap_share_3wk_avg,snap_share_trend_3v7,fantasy_ppr_3wk_avg,fantasy_ppr_trend_3v7,tds_3wk_avg,tds_trend_3v7,gadget_usage_3wk_avg,yards_per_target,rec_td_rate,catch_rate,fp_per_target,avg_separation,avg_cushion,avg_yac_above_expectation,racr,team_implied_points,is_favored,abs_spread,def_te_ftps,def_te_targets,def_te_yards_per_target,years_exp_filled,is_rookie,is_second_year,is_undrafted,draft_number_filled
DET,TE,Ross Dwelley,00-0034073,13,3.0,1.0,0.75,0.1111111111111111,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.4285714285714286,0.3333333333333333,0.19047619047619047,0.26666666666666666,0.09238095238095237,0.43333333333333335,0.24761904761904763,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.43333333333333335,0.0,0.0,0.0,3.0,26.25,0,2.5,6.77,7.85,5.8012738853503185,7,0,0,1,275.0
DET,TE,Ross Dwelley,00-0034073,4,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0,10.0,6.77,6.77,7.146233382570164,7,0,0,1,275.0
DET,TE,Ross Dwelley,00-0034073,3,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.25,1,4.5,7.31,6.92,7.348265895953758,7,0,0,1,275.0
DET,TE,Ross Dwelley,00-0034073,7,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17333333333333334,0.043333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0,6.0,8.86,7.79,7.463414634146342,7,0,0,1,275.0
DET,TE,Ross Dwelley,00-0034073,5,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,0,10.5,7.31,6.92,7.348265895953758,7,0,0,1,275.0
DET,TE,Ross Dwelley,00-0034073,14,1.0,0.0,0.29,0.029411764705882353,0.0,0.0,-2.0,0.0,0.0,0.0,1.3333333333333333,0.619047619047619,0.3333333333333333,0.19047619047619047,0.3566666666666667,0.16523809523809524,0.9,0.5142857142857142,0.0,0.0,0.0,4.0,0.0,1.0,1.4,0.0,0.0,0.0,inf,35.25,0,3.5,7.00,7.62,6.996062992125984,7,0,0,1,275.0
DET,TE,Ross Dwelley,00-0034073,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666666666666667,-0.021666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,0,9.5,7.62,7.38,6.952574525745258,7,0,0,1,275.0
DET,TE,Ross Dwelley,00-0034073,12,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.19047619047619047,0.0,0.0,0.06999999999999999,-0.034285714285714294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0,14.0,6.31,7.08,6.464689265536723,7,0,0,1,275.0
LAC,TE,Will Dissly,00-0034159,1,1.0,5.0,0.57,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.57,0.0,2.8,0.0,0.0,0.0,0.0,18.0,0.0,1.0,2.8,0.0,0.0,0.0,3.6,25.5,1,3.0,5.38,5.69,8.151142355008787,7,0,0,0,120.0
LAC,TE,Will Dissly,00-0034159,7,1.0,9.0,0.04,0.01818181818181818,0.0,0.0,-1.0,0.0,0.0,0.0,1.3333333333333333,0.08333333333333326,4.333333333333333,-0.16666666666666696,0.2833333333333333,-0.07166666666666666,1.8333333333333333,-0.24166666666666692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75,0,2.5,8.46,8.69,7.896432681242809,7,0,0,0,120.0
LAC,TE,Will Dissly,00-0034159,2,1.0,4.0,0.4,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,0.0,0.485,0.0,2.25,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.7000000000000002,0.0,0.0,0.0,1.75,12.75,0,3.5,6.77,5.69,7.62390158172232,7,0,0,0,120.0
LAC,TE,Will Dissly,00-0034159,6,2.0,0.0,0.41,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,1.3333333333333333,0.0,3.0,0.0,0.45999999999999996,0.0,2.766666666666667,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.9,0.0,0.0,0.0,inf,26.25,0,3.5,6.77,5.69,7.62390158172232,7,0,0,0,120.0
LAC,TE,Will Dissly,00-0034159,14,1.0,1.0,0.36,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.1333333333333333,3.3333333333333335,-0.46666666666666634,0.26999999999999996,-0.08600000000000002,1.6333333333333335,-0.2466666666666666,0.0,0.0,0.0,1.0,0.0,1.0,1.1,0.0,0.0,0.0,1.0,21.25,1,1.5,4.38,6.54,5.033639143730887,7,0,0,0,120.0
LAC,TE,Tyler Conklin,00-0034270,6,0.0,0.0,0.05,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,1.3333333333333333,0.0,3.0,-3.0,0.18000000000000002,-0.10833333333333331,2.1,-0.1499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,0,3.5,6.77,5.69,7.62390158172232,7,0,0,0,157.0
LAC,TE,Tyler Conklin,00-0034270,11,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.3333333333333333,-0.23809523809523808,1.6666666666666667,-0.9047619047619049,0.1066666666666667,-0.0033333333333332993,0.7333333333333334,-0.2952380952380953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,3.0,6.77,5.69,7.62390158172232,7,0,0,0,157.0
LAC,TE,Tyler Conklin,00-0034270,4,1.0,-4.0,0.19,0.024390243902439025,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-0.25,-1.6666666666666667,-7.416666666666667,0.3166666666666667,-0.028333333333333266,0.43333333333333335,-1.6916666666666667,0.0,0.0,0.0,3.0,0.0,1.0,1.3,0.0,0.0,0.0,-0.75,16.5,0,6.0,6.77,5.69,7.62390158172232,7,0,0,0,157.0
LAC,TE,Tyler Conklin,00-0034270,1,2.0,28.0,0.43,0.058823529411764705,0.0,0.0,0.0,1.0,2.0,0.04,2.0,0.0,28.0,0.0,0.43,0.0,7.2,0.0,0.0,0.0,1.0,25.0,0.0,1.0,3.6,0.0,0.0,0.0,1.7857142857142858,25.5,1,3.0,5.38,5.69,8.151142355008787,7,0,0,0,157.0
LAC,TE,Tyler Conklin,00-0034270,10,1.0,5.0,0.32,0.030303030303030304,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,-0.380952380952381,1.6666666666666667,-0.33333333333333326,0.14,0.0028571428571428636,0.7333333333333334,-0.4809523809523808,0.0,0.0,0.0,12.0,0.0,1.0,2.2,0.0,0.0,0.0,2.4,16.0,0,3.0,9.54,8.46,7.437352245862884,7,0,0,0,157.0
LAC,TE,Tyler Conklin,00-0034270,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8571428571428571,0.0,-1.1428571428571428,0.033333333333333354,-0.09523809523809523,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0,10.0,6.77,5.69,7.62390158172232,7,0,0,0,157.0
LAC,TE,Tyler Conklin,00-0034270,5,3.0,13.0,0.3,0.09090909090909091,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.3999999999999999,2.6666666666666665,-4.533333333333333,0.25,-0.08599999999999997,2.1,-0.6000000000000001,0.0,0.0,0.0,10.0,0.0,0.6666666666666666,1.6666666666666667,0.0,0.0,0.0,2.3076923076923075,17.25,0,2.5,10.77,6.85,8.96058394160584,7,0,0,0,157.0
LAC,TE,Tyler Conklin,00-0034270,8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8571428571428571,0.0,-1.1428571428571428,0.050000000000000024,-0.15,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,3.0,7.62,7.38,6.952574525745258,7,0,0,0,157.0
LAC,TE,Tyler Conklin,00-0034270,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1428571428571428,4.333333333333333,-0.8095238095238102,0.11666666666666668,-0.13047619047619047,1.6666666666666667,-0.26190476190476186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75,0,2.5,8.46,8.69,7.896432681242809,7,0,0,0,157.0
LAC,TE,Tyler Conklin,00-0034270,3,2.0,-1.0,0.26,0.0425531914893617,0.0,0.0,2.0,0.0,0.0,0.0,1.3333333333333333,0.0,9.0,0.0,0.39666666666666667,0.0,2.4,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,20.25,0,2.5,8.31,8.38,7.472553699284009,7,0,0,0,157.0
LAC,TE,Tyler Conklin,00-0034270,2,0.0,0.0,0.5,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.46499999999999997,0.0,3.6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,0,3.5,6.77,5.69,7.62390158172232,7,0,0,0,157.0
LAC,TE,Tyler Conklin,00-0034270,13,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.19047619047619047,1.6666666666666667,0.9523809523809524,0.1166666666666667,0.04523809523809526,0.7333333333333334,0.41904761904761906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0,10.0,4.38,5.15,7.27378640776699,7,0,0,0,157.0
PHI,TE,Dallas Goedert,00-0034351,10,6.0,54.0,0.86,0.23076923076923078,27.717754511026964,0.0,3.0,0.0,0.0,0.0,4.0,-1.4285714285714288,26.0,-21.42857142857143,0.8233333333333333,-0.00666666666666671,10.3,-4.1,0.6666666666666666,-0.33333333333333337,0.0,7.166666666666667,0.0,0.6666666666666666,1.3833333333333335,2.8387426771037205,6.224000000000001,-1.2785176075105813,0.7962962962962963,9.25,1,1.5,4.38,6.54,5.033639143730887,7,0,0,0,49.0
PHI,TE,Dallas Goedert,00-0034351,6,11.0,107.0,0.89,0.3333333333333333,36.387416768582696,1.0,2.0,0.0,0.0,0.0,8.0,1.4000000000000004,74.66666666666667,17.06666666666667,0.81,-0.02399999999999991,19.866666666666664,3.6066666666666656,1.3333333333333333,0.33333333333333326,0.0,10.0,0.1111111111111111,0.8181818181818182,2.6363636363636362,3.820864291442325,6.561818181818182,0.4879431093769413,1.02803738317757,22.0,0,7.0,4.38,6.54,5.033639143730887,7,0,0,0,49.0
PHI,TE,Dallas Goedert,00-0034351,1,7.0,34.0,0.83,0.30434782608695654,35.02161143743764,0.0,0.0,0.0,0.0,0.0,7.0,0.0,34.0,0.0,0.83,0.0,11.4,0.0,0.0,0.0,0.0,6.285714285714286,0.0,1.0,1.6285714285714286,3.6384629199637026,8.162,-1.355665641183882,1.2941176470588236,17.75,0,8.5,7.00,7.62,6.996062992125984,7,0,0,0,49.0
PHI,TE,Dallas Goedert,00-0034351,11,5.0,41.0,0.9,0.17857142857142858,11.525056380517237,0.0,-1.0,0.0,0.0,0.0,4.666666666666667,-1.1904761904761898,35.333333333333336,-13.666666666666664,0.7966666666666665,-0.03190476190476199,10.166666666666666,-3.390476190476189,0.6666666666666666,-0.19047619047619047,0.0,4.8,0.0,0.4,0.8800000000000001,1.896489040278381,4.1975,3.2187045053935783,0.5853658536585366,11.25,0,2.5,7.31,6.92,7.348265895953758,7,0,0,0,49.0
PHI,TE,Dallas Goedert,00-0034351,12,2.0,11.0,0.92,0.05128205128205128,0.0,0.0,-3.0,0.0,0.0,0.0,4.333333333333333,-1.2380952380952381,35.333333333333336,-12.38095238095238,0.8933333333333334,0.040476190476190554,5.566666666666667,-5.747619047619046,0.0,-0.5714285714285714,0.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,1.8181818181818181,21.0,0,3.0,4.38,6.54,5.033639143730887,7,0,0,0,49.0
PHI,TE,Dallas Goedert,00-0034351,7,3.0,13.0,0.98,0.13043478260869565,0.0,0.0,-8.0,0.0,0.0,0.0,7.666666666666667,1.666666666666667,72.33333333333333,22.166666666666664,0.8866666666666667,0.02833333333333332,14.899999999999999,0.5499999999999989,0.6666666666666666,-0.16666666666666674,0.0,6.0,0.0,1.0,1.5999999999999999,0.0,0.0,0.0,1.3846153846153846,23.75,0,2.5,4.38,6.54,5.033639143730887,7,0,0,0,49.0
PHI,TE,Dallas Goedert,00-0034351,8,3.0,11.0,0.63,0.15,0.0,2.0,0.0,0.0,0.0,0.0,5.666666666666667,0.09523809523809579,43.666666666666664,-0.9047619047619051,0.8333333333333334,0.007619047619047636,17.2,2.357142857142856,1.0,0.0,0.0,9.333333333333334,0.6666666666666666,1.0,5.933333333333334,0.0,0.0,0.0,2.5454545454545454,25.5,0,7.0,6.31,7.08,6.464689265536723,7,0,0,0,49.0
PHI,TE,Dallas Goedert,00-0034351,13,4.0,37.0,0.89,0.11764705882352941,0.0,0.0,2.0,0.0,0.0,0.0,3.6666666666666665,-1.1904761904761902,29.666666666666668,-9.476190476190478,0.9033333333333333,0.036190476190476106,4.366666666666667,-6.061904761904762,0.0,-0.42857142857142855,0.0,6.75,0.0,0.5,1.175,0.0,0.0,0.0,0.7297297297297297,16.0,0,7.0,7.31,7.38,7.588075880758808,7,0,0,0,49.0
PHI,TE,Dallas Goedert,00-0034351,3,2.0,30.0,0.91,0.0625,0.0,1.0,-5.0,0.0,0.0,0.0,4.5,0.0,32.0,0.0,0.87,0.0,10.850000000000001,0.0,0.5,0.0,0.0,16.5,1.0,0.5,5.15,0.0,0.0,0.0,1.1,27.75,0,3.5,6.77,8.08,5.731435643564357,7,0,0,0,49.0
PHI,TE,Dallas Goedert,00-0034351,14,10.0,50.0,0.93,0.25,13.36829953824533,0.0,6.0,0.0,0.0,0.0,5.333333333333333,0.6190476190476186,32.666666666666664,1.6666666666666643,0.9133333333333334,0.040476190476190554,8.166666666666666,-0.37619047619047663,0.0,-0.2857142857142857,0.0,7.8,0.0,0.8,1.58,2.862614401388207,5.415555555555555,0.27447294827802793,1.56,19.75,0,1.5,4.38,6.54,5.033639143730887,7,0,0,0,49.0
PHI,TE,Dallas Goedert,00-0034351,5,9.0,97.0,0.79,0.23684210526315788,22.741652876472305,1.0,5.0,0.0,0.0,0.0,5.0,-0.5,49.0,3.75,0.8166666666666668,-0.0033333333333332993,13.633333333333333,0.5583333333333336,1.3333333333333333,0.33333333333333326,0.0,2.111111111111111,0.3333333333333333,0.3333333333333333,1.2111111111111112,2.935154114189548,5.30375,0.0021610740706350384,0.1958762886597938,17.25,0,3.5,8.31,8.38,7.472553699284009,7,0,0,0,49.0
PHI,TE,Dallas Goedert,00-0034351,4,4.0,20.0,0.75,0.16666666666666666,0.0,2.0,2.0,0.0,0.0,0.0,4.333333333333333,0.0,28.0,0.0,0.8300000000000001,0.0,13.799999999999999,0.0,1.0,0.0,0.0,9.25,0.5,1.0,4.925,0.0,0.0,0.0,1.85,26.25,0,3.5,4.38,6.54,5.033639143730887,7,0,0,0,49.0
LV,TE,Ian Thomas,00-0034365,13,1.0,1.0,0.56,0.043478260869565216,0.0,0.0,-3.0,0.0,0.0,0.0,2.0,0.8571428571428572,9.333333333333334,4.6190476190476195,0.4666666666666666,0.1366666666666666,4.133333333333334,1.8904761904761909,0.0,0.0,0.0,8.0,0.0,1.0,1.8,0.0,0.0,0.0,8.0,27.5,1,10.0,4.38,5.15,7.27378640776699,7,0,0,0,101.0
LV,TE,Ian Thomas,00-0034365,1,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,1,2.5,4.38,5.15,7.27378640776699,7,0,0,0,101.0
LV,TE,Ian Thomas,00-0034365,3,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,1,2.5,4.38,5.15,7.27378640776699,7,0,0,0,101.0
LV,TE,Ian Thomas,00-0034365,5,3.0,3.0,0.56,0.08333333333333333,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.4,1.0,0.4,0.47000000000000003,0.10400000000000004,1.6666666666666667,0.6666666666666667,0.0,0.0,0.0,6.666666666666667,0.0,1.0,1.6666666666666667,0.0,0.0,0.0,6.666666666666667,26.5,1,7.0,4.38,5.15,7.27378640776699,7,0,0,0,101.0
LV,TE,Ian Thomas,00-0034365,2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,1,3.5,6.77,5.69,7.62390158172232,7,0,0,0,101.0
LV,TE,Ian Thomas,00-0034365,6,1.0,3.0,0.3,0.043478260869565216,0.0,0.0,-2.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,2.0,1.0,0.47333333333333333,0.11833333333333335,2.1333333333333333,1.0666666666666667,0.0,0.0,0.0,4.0,0.0,1.0,1.4,0.0,0.0,0.0,1.3333333333333333,13.25,0,3.5,7.77,7.15,7.2615384615384615,7,0,0,0,101.0
LV,TE,Ian Thomas,00-0034365,10,0.0,0.0,0.1,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.3333333333333333,-0.380952380952381,0.6666666666666666,-0.47619047619047616,0.20333333333333334,-0.12809523809523812,0.6333333333333333,-0.5523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,1,9.5,4.38,5.15,7.27378640776699,7,0,0,0,101.0
LV,TE,Ian Thomas,00-0034365,12,4.0,10.0,0.56,0.09090909090909091,0.0,0.0,3.0,0.0,0.0,0.0,1.6666666666666667,0.23809523809523814,9.0,4.0,0.3133333333333333,-0.01666666666666672,3.533333333333333,0.8333333333333335,0.0,0.0,0.0,9.0,0.0,1.0,1.9,0.0,0.0,0.0,3.6,15.5,0,3.0,6.77,6.77,7.146233382570164,7,0,0,0,101.0
LV,TE,Ian Thomas,00-0034365,11,1.0,17.0,0.28,0.023809523809523808,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,-0.19047619047619047,6.333333333333333,2.7619047619047614,0.18333333333333332,-0.1466666666666667,1.6333333333333335,0.019047619047619202,0.0,0.0,0.0,20.0,0.0,1.0,3.0,0.0,0.0,0.0,1.1764705882352942,26.25,1,3.5,7.00,7.62,6.996062992125984,7,0,0,0,101.0
LV,TE,Ian Thomas,00-0034365,9,1.0,2.0,0.17,0.02564102564102564,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,-0.04761904761904767,1.6666666666666667,0.523809523809524,0.26999999999999996,-0.0614285714285715,1.0999999999999999,-0.08571428571428585,0.0,0.0,0.0,9.0,0.0,1.0,1.9,0.0,0.0,0.0,4.5,30.75,1,2.5,9.08,9.31,6.990332975295381,7,0,0,0,101.0
LV,TE,Ian Thomas,00-0034365,4,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31666666666666665,-0.0008333333333333526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,0,1.5,7.31,7.38,7.588075880758808,7,0,0,0,101.0
LV,TE,Ian Thomas,00-0034365,7,0.0,0.0,0.34,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.3333333333333333,0.7619047619047619,2.0,1.1428571428571428,0.39999999999999997,0.0471428571428571,2.1333333333333333,1.219047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,1,13.5,4.38,5.15,7.27378640776699,7,0,0,0,101.0
LV,TE,Ian Thomas,00-0034365,14,2.0,6.0,0.5,0.0625,0.0,0.0,1.0,0.0,0.0,0.0,2.3333333333333335,1.0476190476190477,5.666666666666667,0.5238095238095237,0.54,0.18142857142857144,4.366666666666666,1.7952380952380946,0.0,0.0,0.0,8.5,0.0,1.0,1.85,0.0,0.0,0.0,2.8333333333333335,24.75,1,8.5,8.31,8.38,7.472553699284009,7,0,0,0,101.0
HOU,TE,Dalton Schultz,00-0034383,2,4.0,20.0,0.59,0.16666666666666666,0.0,0.0,-1.0,0.0,0.0,0.0,4.5,0.0,22.5,0.0,0.565,0.0,5.8500000000000005,0.0,0.0,0.0,0.0,7.25,0.0,0.75,1.475,0.0,0.0,0.0,1.45,18.25,0,2.5,8.86,7.79,7.463414634146342,7,0,0,0,137.0
HOU,TE,Dalton Schultz,00-0034383,5,6.0,44.0,0.59,0.1935483870967742,16.931918656056588,0.0,0.0,0.0,0.0,0.0,6.0,0.5999999999999996,43.333333333333336,8.333333333333336,0.7433333333333333,0.07133333333333336,9.299999999999999,1.379999999999999,0.0,0.0,0.0,10.0,0.0,0.8333333333333334,1.8333333333333333,3.2663977257601107,5.006666666666667,0.33742010185550875,1.3636363636363635,25.75,0,2.5,4.54,6.00,6.346666666666667,7,0,0,0,137.0
HOU,TE,Dalton Schultz,00-0034383,7,10.0,33.0,0.75,0.20408163265306123,11.544719856809674,0.0,4.0,0.0,0.0,0.0,7.333333333333333,1.166666666666666,42.0,7.333333333333336,0.73,0.04499999999999993,12.6,2.8666666666666654,0.0,0.0,0.0,9.8,0.0,0.9,1.8800000000000001,4.6841595550306385,5.250000000000001,0.01962246951199731,2.9696969696969697,24.5,1,3.0,4.54,6.00,6.346666666666667,7,0,0,0,137.0
HOU,TE,Dalton Schultz,00-0034383,3,6.0,37.0,0.79,0.15789473684210525,15.78275924913432,0.0,2.0,0.0,0.0,0.0,5.0,0.0,27.333333333333332,0.0,0.64,0.0,6.866666666666667,0.0,0.0,0.0,0.0,6.5,0.0,0.8333333333333334,1.4833333333333334,3.069792942227624,8.083333333333334,0.6490113794503358,1.054054054054054,14.25,1,1.5,4.54,6.00,6.346666666666667,7,0,0,0,137.0
HOU,TE,Dalton Schultz,00-0034383,13,8.0,35.0,0.72,0.22857142857142856,8.723836301155885,0.0,4.0,0.0,0.0,0.0,7.0,-0.5714285714285712,51.333333333333336,-0.0952380952380949,0.7399999999999999,0.005714285714285672,8.466666666666669,-3.0476190476190474,0.0,-0.14285714285714285,0.0,6.875,0.0,0.875,1.5625,4.619604651098591,4.684,-0.41259777880477966,1.5714285714285714,19.5,1,3.0,4.54,6.00,6.346666666666667,7,0,0,0,137.0
HOU,TE,Dalton Schultz,00-0034383,14,4.0,14.0,0.74,0.12903225806451613,0.0,0.0,-4.0,0.0,0.0,0.0,5.333333333333333,-1.3809523809523814,36.0,-12.714285714285715,0.7566666666666667,0.023809523809523836,6.500000000000001,-3.071428571428572,0.0,-0.14285714285714285,0.0,5.5,0.0,0.75,1.3,0.0,0.0,0.0,1.5714285714285714,17.25,1,4.5,4.54,6.00,6.346666666666667,7,0,0,0,137.0
HOU,TE,Dalton Schultz,00-0034383,4,6.0,49.0,0.85,0.21428571428571427,24.890904915020677,0.0,0.0,0.0,0.0,0.0,5.333333333333333,0.08333333333333304,35.333333333333336,2.5833333333333357,0.7433333333333333,0.050833333333333286,7.6000000000000005,0.4500000000000002,0.0,0.0,0.0,5.0,0.0,0.8333333333333334,1.3333333333333333,3.0586915426787527,3.6159999999999997,-0.4462534993558336,0.6122448979591837,9.25,0,7.5,7.77,7.15,7.2615384615384615,7,0,0,0,137.0
HOU,TE,Dalton Schultz,00-0034383,12,4.0,59.0,0.81,0.13333333333333333,0.0,0.0,-5.0,0.0,0.0,0.0,8.0,0.7142857142857144,70.0,17.285714285714285,0.7566666666666667,0.04095238095238107,10.4,-0.9000000000000004,0.3333333333333333,0.19047619047619047,0.0,2.0,0.0,0.25,0.45,0.0,0.0,0.0,0.13559322033898305,23.75,1,5.5,4.08,4.54,7.47136563876652,7,0,0,0,137.0
HOU,TE,Dalton Schultz,00-0034383,9,8.0,45.0,0.79,0.2,14.082215331716451,0.0,5.0,0.0,0.0,0.0,7.0,0.8571428571428568,38.333333333333336,0.4761904761904816,0.7166666666666667,0.00666666666666671,12.299999999999999,2.1999999999999993,0.0,0.0,0.0,9.625,0.0,0.75,1.7125,2.938371574420104,4.492857142857143,2.182342573140872,1.711111111111111,15.75,0,1.5,8.31,8.38,7.472553699284009,7,0,0,0,137.0
HOU,TE,Dalton Schultz,00-0034383,8,3.0,37.0,0.61,0.07692307692307693,0.0,0.0,-7.0,0.0,0.0,0.0,6.333333333333333,0.6190476190476186,38.0,3.0,0.65,-0.024285714285714244,11.4,2.428571428571429,0.0,0.0,0.0,8.0,0.0,0.6666666666666666,1.4666666666666668,0.0,0.0,0.0,0.6486486486486487,19.25,0,2.5,8.38,7.92,6.643939393939394,7,0,0,0,137.0
HOU,TE,Dalton Schultz,00-0034383,10,11.0,91.0,0.77,0.24444444444444444,21.53394329605784,1.0,3.0,0.0,0.0,0.0,7.333333333333333,0.1904761904761898,57.666666666666664,9.666666666666664,0.7233333333333333,-0.012380952380952492,12.133333333333335,0.26190476190476275,0.3333333333333333,0.19047619047619047,0.0,4.818181818181818,0.14285714285714285,0.6363636363636364,1.6636363636363638,2.09811846930622,7.112222222222223,-0.7557295978960274,0.5824175824175825,33.25,1,1.5,9.08,9.31,6.990332975295381,7,0,0,0,137.0
HOU,TE,Dalton Schultz,00-0034383,1,5.0,25.0,0.54,0.18518518518518517,17.401089789149488,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.54,0.0,5.800000000000001,0.0,0.0,0.0,0.0,5.6,0.0,0.6,1.1600000000000001,5.9716471129593085,6.395,-0.4027464606202633,1.12,13.25,1,3.5,4.54,6.00,6.346666666666667,7,0,0,0,137.0
HOU,TE,Dalton Schultz,00-0034383,11,9.0,60.0,0.69,0.21951219512195122,16.384230142091774,0.0,-2.0,0.0,0.0,0.0,9.333333333333334,1.7619047619047628,65.33333333333333,14.047619047619044,0.75,0.02857142857142858,14.366666666666669,2.180952380952382,0.3333333333333333,0.19047619047619047,0.0,5.666666666666667,0.0,0.6666666666666666,1.2333333333333334,3.350250570839274,3.304444444444444,-0.9430262093386186,0.85,11.75,0,5.5,4.54,6.00,6.346666666666667,7,0,0,0,137.0
