team,position,full_name,height,weight,gsis_id,years_exp,week,draft_number,avg_time_to_throw,avg_intended_air_yards,aggressiveness,avg_air_yards_to_sticks,completion_percentage_above_expectation,max_air_distance,efficiency,percent_attempts_gte_eight_defenders,rush_yards,rush_yards_over_expected_per_att,avg_cushion,avg_separation,percent_share_of_intended_air_yards,catch_percentage,avg_yac_above_expectation,pass_attempt,rec_attempt,rush_attempt,pass_air_yards,rec_air_yards,pass_completions,receptions,pass_yards_gained,rec_yards_gained,rush_yards_gained,pass_touchdown,rec_touchdown,rush_touchdown,pass_interception,rec_fumble_lost,rush_fumble_lost,pass_yards_gained_diff,rec_yards_gained_diff,rush_yards_gained_diff,pass_touchdown_diff,rec_touchdown_diff,rush_touchdown_diff,pass_attempt_team,rec_attempt_team,rush_attempt_team,opponent,offense_snaps,offense_pct,team_home,team_away,total,spread_line,roof,surface,temp,wind,targets,air_yards,snap_share,target_share,air_yards_share,total_touchdowns,fantasy_points,rush_attempts,rush_ypa,rush_share,delta_targets,targets_3wk_avg,targets_7wk_avg,targets_trend_3v7,air_yards_3wk_avg,air_yards_7wk_avg,air_yards_trend_3v7,snap_share_3wk_avg,snap_share_7wk_avg,snap_share_trend_3v7,fantasy_ppr_3wk_avg,fantasy_ppr_7wk_avg,fantasy_ppr_trend_3v7,tds_3wk_avg,tds_7wk_avg,tds_trend_3v7,gadget_usage_3wk_avg,yards_per_target,rec_td_rate,catch_rate,fp_per_target,racr,team_implied_points,is_favored,abs_spread,def_wr_ftps,def_wr_targets,def_wr_yards_per_target,years_exp_filled,is_rookie,is_second_year,draft_number_filled,is_undrafted
LV,WR,Tre Tucker,68.0,185.0,00-0038563,2,10,100.0,,,,,,,,,,,,,,,,0.0,3.0,1.0,0.0,28.0,0.0,2.0,0.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.469999999999999,0.9100000000000001,0.0,-0.01,-0.02,27.0,27.0,25.0,DEN,60.0,1.0,DEN,LV,17.0,9.5,outdoors,grass,60.0,10.0,3.0,28.0,1.0,0.1111111111111111,,0.0,5.5,1.0,7.0,0.04,-1.0,4.333333333333333,5.0,-0.666666666666667,20.333333333333332,39.42857142857143,-19.0952380952381,0.9533333333333333,0.9400000000000001,0.013333333333333197,6.866666666666667,13.114285714285714,-6.247619047619047,0.0,0.42857142857142855,-0.42857142857142855,0.3333333333333333,9.333333333333334,0.0,0.6666666666666666,1.8333333333333333,1.0,13.25,1,9.5,21.77,19.38,7.974200206398349,2,0,0,100.0,0
LV,WR,Tre Tucker,68.0,185.0,00-0038563,2,7,100.0,,1.608333333333336,,,,,,,,,6.445,6.64700619393241,17.661054172767233,83.33333333333334,-1.0484191095626958,0.0,6.0,0.0,0.0,11.0,0.0,5.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2000000000000028,0.0,0.0,-0.01,0.0,18.0,18.0,11.0,KC,31.0,0.89,KC,LV,31.0,13.5,outdoors,grass,57.0,9.0,6.0,11.0,0.89,0.3333333333333333,17.661054172767233,0.0,8.3,0.0,0.0,0.0,1.0,5.666666666666667,5.571428571428571,0.09523809523809579,33.666666666666664,49.857142857142854,-16.19047619047619,0.8966666666666666,0.9171428571428571,-0.020476190476190537,10.466666666666667,13.971428571428572,-3.5047619047619047,0.0,0.5714285714285714,-0.5714285714285714,0.3333333333333333,5.5,0.0,0.8333333333333334,1.3833333333333335,3.0,22.25,1,13.5,21.77,19.38,7.974200206398349,2,0,0,100.0,0
LV,WR,Tre Tucker,68.0,185.0,00-0038563,2,9,100.0,,,,,,,,,,,,,,,,0.0,4.0,0.0,0.0,22.0,0.0,3.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.39,0.0,0.0,-0.04,0.0,39.0,39.0,19.0,JAX,62.0,0.97,LV,JAX,59.0,-2.5,dome,grass,,,4.0,22.0,0.97,0.10256410256410256,,0.0,6.800000000000001,0.0,0.0,0.0,-2.0,5.0,5.714285714285714,-0.7142857142857144,15.333333333333334,44.0,-28.666666666666664,0.9266666666666667,0.927142857142857,-0.00047619047619029686,9.033333333333333,13.028571428571427,-3.9952380952380935,0.0,0.42857142857142855,-0.42857142857142855,0.0,9.5,0.0,0.75,1.7000000000000002,1.7272727272727273,30.75,1,2.5,19.54,21.00,6.739999999999999,2,0,0,100.0,0
LV,WR,Tre Tucker,68.0,185.0,00-0038563,2,2,100.0,,8.758750000000001,,,,,,,,,8.46625,1.5648361610983192,21.871585978712115,37.5,-0.909962918236841,0.0,8.0,1.0,0.0,60.0,0.0,3.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.74,0.13999999999999968,0.0,-0.35,0.0,43.0,43.0,19.0,LAC,64.0,0.91,LV,LAC,29.0,-3.5,dome,grass,,,8.0,60.0,0.91,0.18604651162790697,21.871585978712115,0.0,4.9,1.0,7.0,0.05263157894736842,5.0,5.5,5.5,0.0,61.5,61.5,0.0,0.905,0.905,0.0,9.15,9.15,0.0,0.5,0.5,0.0,0.5,1.5,0.0,0.375,0.6125,0.2,16.25,1,3.5,13.77,17.54,6.815279361459522,2,0,0,100.0,0
LV,WR,Tre Tucker,68.0,185.0,00-0038563,2,3,100.0,,13.376666666666669,,,,,,,,,8.238888888888889,4.243616477255303,42.72785349233391,88.88888888888889,-0.7391952876702774,0.0,9.0,1.0,0.0,127.0,0.0,8.0,0.0,145.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,65.76,-2.13,0.0,2.43,0.0,29.0,29.0,28.0,WAS,62.0,0.94,WAS,LV,65.0,2.5,outdoors,grass,72.0,6.0,9.0,127.0,0.94,0.3103448275862069,42.72785349233391,3.0,43.9,1.0,4.0,0.03571428571428571,1.0,6.666666666666667,6.666666666666667,0.0,83.33333333333333,83.33333333333333,0.0,0.9166666666666666,0.9166666666666666,0.0,20.733333333333334,20.733333333333334,0.0,1.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,16.11111111111111,0.375,0.8888888888888888,4.877777777777777,1.141732283464567,33.75,1,2.5,21.77,19.38,7.974200206398349,2,0,0,100.0,0
LV,WR,Tre Tucker,68.0,185.0,00-0038563,2,6,100.0,,2.7779999999999996,,,,,,,,,8.581999999999999,4.610643476722101,22.160178685386086,100.0,7.099597004997426,0.0,5.0,0.0,0.0,13.0,0.0,5.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.68,0.0,0.0,-0.21,0.0,23.0,23.0,32.0,TEN,56.0,0.92,LV,TEN,30.0,3.5,dome,grass,,,5.0,13.0,0.92,0.21739130434782608,22.160178685386086,0.0,12.0,0.0,0.0,0.0,-1.0,4.333333333333333,5.5,-1.166666666666667,29.333333333333332,56.333333333333336,-27.000000000000004,0.9266666666666667,0.9216666666666667,0.0050000000000000044,9.1,14.916666666666666,-5.816666666666666,0.0,0.6666666666666666,-0.6666666666666666,1.0,14.0,0.0,1.0,2.4,5.384615384615385,13.25,0,3.5,22.31,17.46,9.414662084765176,2,0,0,100.0,0
LV,WR,Tre Tucker,68.0,185.0,00-0038563,2,4,100.0,,,,,,,,,,,,,,,,0.0,2.0,2.0,0.0,-2.0,0.0,2.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,-3.51,0.0,-0.01,-0.03,21.0,21.0,31.0,CHI,51.0,0.98,LV,CHI,49.0,1.5,dome,grass,,,2.0,-2.0,0.98,0.09523809523809523,,0.0,4.2,2.0,4.5,0.06451612903225806,-7.0,6.333333333333333,5.5,0.833333333333333,61.666666666666664,62.0,-0.3333333333333357,0.9433333333333334,0.9325,0.010833333333333361,17.666666666666668,16.599999999999998,1.06666666666667,1.0,1.0,0.0,1.3333333333333333,6.5,0.0,1.0,2.1,-6.5,23.75,0,1.5,24.69,17.00,8.95470588235294,2,0,0,100.0,0
LAC,WR,Derius Davis,68.0,175.0,00-0038573,2,13,125.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,LV,1.0,0.01,LAC,LV,45.0,10.0,dome,matrixturf,,,0.0,0.0,0.01,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.6666666666666666,0.2857142857142857,0.38095238095238093,9.0,3.857142857142857,5.142857142857142,0.060000000000000005,0.049999999999999996,0.010000000000000009,0.43333333333333335,0.21428571428571427,0.21904761904761907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0,10.0,21.77,19.38,7.974200206398349,2,0,0,125.0,0
LAC,WR,Derius Davis,68.0,175.0,00-0038573,2,3,125.0,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.71,0.0,0.0,-0.02,47.0,47.0,28.0,DEN,7.0,0.08,LAC,DEN,43.0,2.5,dome,matrixturf,,,0.0,0.0,0.08,0.0,,0.0,0.2,1.0,2.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09666666666666666,0.09666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,inf,0.0,20.25,0,2.5,15.15,20.15,6.5126550868486355,2,0,0,125.0,0
LAC,WR,Derius Davis,68.0,175.0,00-0038573,2,2,125.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,LV,5.0,0.09,LV,LAC,29.0,-3.5,dome,grass,,,0.0,0.0,0.09,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.105,0.0,0.15000000000000002,0.15000000000000002,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,12.75,0,3.5,13.77,17.54,6.815279361459522,2,0,0,125.0,0
LAC,WR,Derius Davis,68.0,175.0,00-0038573,2,8,125.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,MIN,3.0,0.04,LAC,MIN,47.0,3.0,dome,matrixturf,,,0.0,0.0,0.04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049999999999999996,0.072,-0.022,0.06666666666666667,0.1,-0.03333333333333334,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,22.0,0,3.0,14.38,14.15,8.387985865724382,2,0,0,125.0,0
LAC,WR,Derius Davis,68.0,175.0,00-0038573,2,1,125.0,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6100000000000003,0.0,0.0,0.0,34.0,34.0,25.0,KC,8.0,0.12,LAC,KC,48.0,-3.0,dome,,,,0.0,0.0,0.12,0.0,,0.0,0.30000000000000004,1.0,3.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,inf,0.0,25.5,1,3.0,16.85,17.77,7.748452447945977,2,0,0,125.0,0
LAC,WR,Derius Davis,68.0,175.0,00-0038573,2,7,125.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,IND,2.0,0.03,LAC,IND,62.0,2.5,dome,matrixturf,,,0.0,0.0,0.03,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.08,-0.013333333333333336,0.06666666666666667,0.125,-0.058333333333333334,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,29.75,0,2.5,22.15,21.46,7.792637465051257,2,0,0,125.0,0
LAC,WR,Derius Davis,68.0,175.0,00-0038573,2,14,125.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,PHI,0.0,0.0,LAC,PHI,41.0,-1.5,dome,matrixturf,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0.047619047619047616,10.333333333333334,3.857142857142857,6.476190476190476,0.03666666666666667,0.038571428571428576,-0.001904761904761909,0.0,0.18571428571428572,-0.18571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,1,1.5,16.77,20.54,7.16066212268744,2,0,0,125.0,0
LAC,WR,Derius Davis,68.0,175.0,00-0038573,2,11,125.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.59,0.0,0.0,-0.18,0.0,26.0,26.0,16.0,JAX,5.0,0.1,JAX,LAC,41.0,-3.0,outdoors,grass,74.0,9.0,1.0,31.0,0.1,0.038461538461538464,,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2857142857142857,0.38095238095238093,9.0,3.857142857142857,5.142857142857142,0.06333333333333334,0.06142857142857143,0.001904761904761909,0.43333333333333335,0.21428571428571427,0.21904761904761907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,3.0,13.77,17.54,6.815279361459522,2,0,0,125.0,0
LAC,WR,Derius Davis,68.0,175.0,00-0038573,2,15,125.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,KC,LAC,,5.5,outdoors,grass,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.2857142857142857,0.0,3.857142857142857,-3.857142857142857,0.0033333333333333335,0.03428571428571429,-0.030952380952380953,0.0,0.18571428571428572,-0.18571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,5.5,13.77,17.54,6.815279361459522,2,0,0,125.0,0
LAC,WR,Derius Davis,68.0,175.0,00-0038573,2,10,125.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,-4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.21,0.0,0.0,-0.01,0.0,33.0,33.0,31.0,PIT,5.0,0.07,LAC,PIT,35.0,3.0,dome,matrixturf,,,1.0,-4.0,0.07,0.030303030303030304,,0.0,1.3,0.0,0.0,0.0,1.0,0.3333333333333333,0.14285714285714285,0.19047619047619047,-1.3333333333333333,-0.5714285714285714,-0.7619047619047619,0.043333333333333335,0.0642857142857143,-0.02095238095238096,0.43333333333333335,0.2571428571428572,0.17619047619047618,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.3,-0.75,16.0,0,3.0,21.54,21.92,7.748631386861313,2,0,0,125.0,0
LAC,WR,Derius Davis,68.0,175.0,00-0038573,2,9,125.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,TEN,1.0,0.02,TEN,LAC,47.0,-10.0,outdoors,grass,46.0,5.0,0.0,0.0,0.02,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06333333333333334,-0.03333333333333334,0.0,0.08333333333333333,-0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0,10.0,13.77,17.54,6.815279361459522,2,0,0,125.0,0
CIN,WR,Charlie Jones,72.0,188.0,00-0038576,2,1,131.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,CLE,0.0,0.0,CLE,CIN,33.0,-5.5,outdoors,grass,63.0,10.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0,5.5,15.46,15.00,7.979333333333333,2,0,0,131.0,0
CIN,WR,Charlie Jones,72.0,188.0,00-0038576,2,4,131.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,DEN,0.0,0.0,DEN,CIN,31.0,7.5,outdoors,grass,66.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.015000000000000001,0.004999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,1,7.5,15.46,15.00,7.979333333333333,2,0,0,131.0,0
CIN,WR,Charlie Jones,72.0,188.0,00-0038576,2,9,131.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,CHI,0.0,0.0,CIN,CHI,89.0,-3.0,outdoors,fieldturf,50.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071428571428571435,-0.0071428571428571435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1,3.0,24.69,17.00,8.95470588235294,2,0,0,131.0,0
CIN,WR,Charlie Jones,72.0,188.0,00-0038576,2,5,131.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,DET,0.0,0.0,CIN,DET,61.0,-10.5,outdoors,fieldturf,84.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.012,0.004666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.75,1,10.5,25.54,20.31,8.131462333825702,2,0,0,131.0,0
CIN,WR,Charlie Jones,72.0,188.0,00-0038576,2,11,131.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,PIT,0.0,0.0,PIT,CIN,46.0,5.5,outdoors,grass,46.0,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,1,5.5,15.46,15.00,7.979333333333333,2,0,0,131.0,0
CIN,WR,Charlie Jones,72.0,188.0,00-0038576,2,6,131.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,GB,0.0,0.0,GB,CIN,45.0,14.0,outdoors,grass,64.0,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,1,14.0,15.46,15.00,7.979333333333333,2,0,0,131.0,0
CIN,WR,Charlie Jones,72.0,188.0,00-0038576,2,13,131.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,BAL,3.0,0.04,BAL,CIN,46.0,7.0,outdoors,grass,38.0,11.0,0.0,0.0,0.04,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.3333333333333333,0.14285714285714285,0.19047619047619047,14.0,6.0,8.0,0.07,0.030000000000000002,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,1,7.0,15.46,15.00,7.979333333333333,2,0,0,131.0,0
CIN,WR,Charlie Jones,72.0,188.0,00-0038576,2,7,131.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,PIT,0.0,0.0,CIN,PIT,64.0,-5.5,outdoors,fieldturf,60.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,-0.008571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.75,1,5.5,21.54,21.92,7.748631386861313,2,0,0,131.0,0
CIN,WR,Charlie Jones,72.0,188.0,00-0038576,2,15,131.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,CIN,BAL,,-1.5,outdoors,fieldturf,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-0.14285714285714285,0.0,6.0,-6.0,0.023333333333333334,0.03428571428571429,-0.010952380952380953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,1.5,20.54,21.23,7.42769665567593,2,0,0,131.0,0
CIN,WR,Charlie Jones,72.0,188.0,00-0038576,2,3,131.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,MIN,3.0,0.05,MIN,CIN,58.0,3.0,dome,sportturf,,,0.0,0.0,0.05,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,1,3.0,15.46,15.00,7.979333333333333,2,0,0,131.0,0
CIN,WR,Charlie Jones,72.0,188.0,00-0038576,2,2,131.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,JAX,1.0,0.01,CIN,JAX,58.0,3.5,outdoors,fieldturf,85.0,3.0,0.0,0.0,0.01,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,0,3.5,19.54,21.00,6.739999999999999,2,0,0,131.0,0
CIN,WR,Charlie Jones,72.0,188.0,00-0038576,2,12,131.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.13,0.0,0.0,-0.24,0.0,38.0,38.0,23.0,NE,11.0,0.17,CIN,NE,46.0,-7.5,outdoors,fieldturf,54.0,7.0,1.0,42.0,0.17,0.02631578947368421,,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.14285714285714285,0.19047619047619047,14.0,6.0,8.0,0.05666666666666667,0.02428571428571429,0.032380952380952385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75,1,7.5,19.23,16.00,7.84125,2,0,0,131.0,0
CIN,WR,Charlie Jones,72.0,188.0,00-0038576,2,8,131.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,NYJ,0.0,0.0,CIN,NYJ,77.0,5.5,outdoors,fieldturf,57.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,-0.008571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.75,0,5.5,16.31,16.23,7.895871842267407,2,0,0,131.0,0
CIN,WR,Charlie Jones,72.0,188.0,00-0038576,2,14,131.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,BUF,2.0,0.03,BUF,CIN,73.0,6.0,outdoors,a_turf,31.0,12.0,0.0,0.0,0.03,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.19047619047619047,14.0,6.0,8.0,0.08,0.03428571428571429,0.045714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,1,6.0,15.46,15.00,7.979333333333333,2,0,0,131.0,0
LV,WR,Justin Shorter,76.0,228.0,00-0038590,2,6,150.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,TEN,2.0,0.03,LV,TEN,30.0,3.5,dome,grass,,,0.0,0.0,0.03,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.015,-0.004999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0,3.5,22.31,17.46,9.414662084765176,2,0,0,150.0,0
LV,WR,Justin Shorter,76.0,228.0,00-0038590,2,5,150.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,IND,0.0,0.0,IND,LV,46.0,7.0,closed,fieldturf,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,1,7.0,21.77,19.38,7.974200206398349,2,0,0,150.0,0
LV,WR,Justin Shorter,76.0,228.0,00-0038590,2,3,150.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,WAS,2.0,0.03,WAS,LV,65.0,2.5,outdoors,grass,72.0,6.0,0.0,0.0,0.03,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,1,2.5,21.77,19.38,7.974200206398349,2,0,0,150.0,0
